transaction_id,posting_date_raw,invoice_date_raw,fiscal_period,entity_code,account_code_raw,cost_center_raw,vendor_name_raw,invoice_number,po_number,currency_code,amount_raw,tax_code,narrative,source_system,posting_date,invoice_date,amount,amount_is_negative,narrative_lower,processing_timestamp,source_file
TXN001374,01/27/2026,01/25/2026,2026-01,AUS01,5600,CC2000,Adobe,INV82199,PO1974,NZD,16768.29,GST-FREE,Payment for license,Manual Entry,2026-01-27,2026-01-25,16768.29,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001375,09/23/2025,09/21/2025,2025-09,AUS01,5620,CC1200,Zoom,INV13691,PO8776,NZD,24524.98,EXPORT,Payment for goods,Manual Entry,2025-09-23,2025-09-21,24524.98,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001376,09-05-2025,05-05-2025,2025-05,AUS01,5120,CC1200,Regus Australia,INV28894,,AUD,44634.32,INPUT,Payment for services,Workday,2025-05-09,2025-05-05,44634.32,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001377,27/02/2026,24/02/2026,2026-02,AUS01,5410,CC1100,GCP,INV60144,PO2625,AUD,1691.53,INPUT,Payment for consulting,Oracle,2026-02-27,2026-02-24,1691.53,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001378,02-01-2026,01-01-2026,2026-01,AUS01,5110,CC4000,DHL Express,INV17351,PO3481,GBP,31281.19,GST-FREE,Payment for services,SAP,2026-01-02,2026-01-01,31281.19,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001379,01/20/2026,01/16/2026,2026-01,AUS01,5400,CC3100,Slack,INV63643,PO1510,AUD,25748.73,GST-FREE,Payment for services,Workday,2026-01-20,2026-01-16,25748.73,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001380,15-02-2026,05-02-2026,2026-02,AUS01,5310,CC1000,MSFT,INV53717,PO1201,AUD,22322.48,GST-FREE,Payment for services,Manual Entry,2026-02-15,2026-02-05,22322.48,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001381,07-02-2026,05-02-2026,2026-02,AUS01,5200,CC1000,Optus Pty,INV36764,PO7236,USD,7295.12,GST,Payment for license,SAP,2026-02-07,2026-02-05,7295.12,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001382,24-01-2026,22-01-2026,2026-01,AUS01,5620,CC3100,Hays,INV43277,PO5576,USD,8435.14,GST,Payment for consulting,SAP,2026-01-24,2026-01-22,8435.14,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001383,2025-10-16,2025-10-06,2025-10,AUS01,5120,CC4000,Salesforce,INV43663,PO7669,GBP,37557.13,EXPORT,Payment for services,Oracle,2025-10-16,2025-10-06,37557.13,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001384,27/02/2026,22/02/2026,2026-02,AUS01,5300,CC1200,Oracle,INV12018,,NZD,6575.69,EXPORT,Payment for goods,Oracle,2026-02-27,2026-02-22,6575.69,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001385,04/19/2025,04/17/2025,2025-04,AUS01,5110,CC1000,PWC,INV72188,PO7157,NZD,33411.66,EXPORT,Payment for license,SAP,2025-04-19,2025-04-17,33411.66,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001386,07/01/2026,31/12/2025,2026-01,AUS01,5620,CC3000,McKinsey,INV71646,PO8628,AUD,10186.75,GST-FREE,Payment for license,Workday,2026-01-07,2025-12-31,10186.75,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001387,2025-08-24,2025-08-21,2025-08,AUS01,5220,CC3000,WeWork Australia,INV27224,,NZD,5126.41,GST,Payment for license,SAP,2025-08-24,2025-08-21,5126.41,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001388,2025-07-11,2025-07-08,2025-07,AUS01,5900,CC3100,DHL Express,INV43462,PO8011,NZD,32989.56,EXPORT,Payment for license,Manual Entry,2025-07-11,2025-07-08,32989.56,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001389,05/02/2026,28/01/2026,2026-02,AUS01,5400,CC1000,AWS,INV13097,PO4780,NZD,14107.07,INPUT,Payment for consulting,API Import,2026-02-05,2026-01-28,14107.07,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001390,2026-02-03,2026-01-24,2026-02,AUS01,5010,CC3200,KPMG Australia,INV15716,,USD,3950.36,INPUT,Payment for license,API Import,2026-02-03,2026-01-24,3950.36,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001391,27/05/2025,20/05/2025,2025-05,AUS01,5610,CC1200,SAP,INV80822,,NZD,44086.17,INPUT,Payment for consulting,Workday,2025-05-27,2025-05-20,44086.17,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001392,2026-01-15,2026-01-06,2026-01,AUS01,5120,CC1100,ServiceNow Inc,INV34574,,GBP,14403.39,EXPORT,Payment for services,Oracle,2026-01-15,2026-01-06,14403.39,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001393,03/02/2026,30/01/2026,2026-02,AUS01,5800,CC3200,Zoom,INV10195,PO4568,AUD,16231.65,INPUT,Payment for services,SAP,2026-02-03,2026-01-30,16231.65,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001394,2026-02-01,2026-01-23,2026-02,AUS01,5510,CC3100,Accenture Pty,INV69432,,NZD,33495.58,EXPORT,Payment for services,API Import,2026-02-01,2026-01-23,33495.58,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001395,2026-02-01,2026-01-23,2026-02,AUS01,5510,CC4100,Google,INV10347,,AUD,11420.3,EXPORT,Payment for services,Manual Entry,2026-02-01,2026-01-23,11420.3,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001396,19/01/2026,15/01/2026,2026-01,AUS01,5110,CC3200,SAP,INV90973,,GBP,33423.19,EXPORT,Payment for services,API Import,2026-01-19,2026-01-15,33423.19,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001397,01/26/2026,01/21/2026,2026-01,AUS01,5520,CC1100,Telstra Corp,INV42105,,GBP,44998.87,EXPORT,Payment for services,API Import,2026-01-26,2026-01-21,44998.87,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001398,01/27/2026,01/23/2026,2026-01,AUS01,5210,CC3100,Atlassian Pty,INV68414,,AUD,32563.26,GST-FREE,Payment for services,API Import,2026-01-27,2026-01-23,32563.26,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001399,02/03/2026,02/01/2026,2026-02,AUS01,5700,CC4100,Regus Australia,INV85147,PO6063,NZD,14904.7,GST-FREE,Payment for goods,SAP,2026-03-02,2026-01-02,14904.7,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001400,08/07/2025,08/06/2025,2025-08,AUS01,5020,CC3000,Workday,INV64116,PO8315,NZD,34342.5,INPUT,Payment for subscription,Manual Entry,2025-07-08,2025-06-08,34342.5,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001401,10/19/2025,10/14/2025,2025-10,AUS01,5600,CC2100,DHL Express,INV22516,,GBP,19928.59,GST,Payment for goods,Workday,2025-10-19,2025-10-14,19928.59,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001402,2026-02-21,2026-02-18,2026-02,AUS01,5710,CC4000,Google,INV77284,PO5734,USD,41437.21,GST-FREE,Payment for services,Oracle,2026-02-21,2026-02-18,41437.21,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001403,13/04/2025,12/04/2025,2025-04,AUS01,5510,CC3000,Robert Half International,INV27818,PO6873,AUD,22409.94,INPUT,Payment for goods,Manual Entry,2025-04-13,2025-04-12,22409.94,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001404,10/01/2026,06/01/2026,2026-01,AUS01,5320,CC3200,Amazon,INV91232,,AUD,13330.2,GST-FREE,Payment for license,Oracle,2026-01-10,2026-01-06,13330.2,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001405,01/18/2026,01/16/2026,2026-01,AUS01,5520,CC1100,AusPost,INV55344,PO5699,AUD,28312.55,INPUT,Payment for consulting,SAP,2026-01-18,2026-01-16,28312.55,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001406,2025-12-02,2025-11-24,2025-12,AUS01,5610,CC1200,ServiceNow Inc,INV13084,,AUD,11976.15,EXPORT,Payment for goods,API Import,2025-12-02,2025-11-24,11976.15,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001407,08/01/2026,31/12/2025,2026-01,AUS01,5020,CC1000,Google,INV84422,PO7999,USD,9102.62,GST-FREE,Payment for services,Workday,2026-01-08,2025-12-31,9102.62,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001408,03/01/2026,02/01/2026,2026-01,AUS01,5620,CC2100,Regus Australia,INV67045,PO4676,AUD,22449.36,EXPORT,Payment for subscription,Workday,2026-01-03,2026-01-02,22449.36,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001409,2025-04-13,2025-04-08,2025-04,AUS01,5620,CC1200,Zoom,INV93101,,GBP,18911.39,GST-FREE,Payment for services,SAP,2025-04-13,2025-04-08,18911.39,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001410,2025-01-20,2025-01-14,2025-01,AUS01,5210,CC1000,Regus Australia,INV50517,PO3439,GBP,32391.11,GST-FREE,Payment for subscription,Oracle,2025-01-20,2025-01-14,32391.11,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001411,12-03-2025,10-03-2025,2025-03,AUS01,5500,CC3100,Adobe,INV99048,,USD,42315.04,GST,Payment for consulting,Oracle,2025-03-12,2025-03-10,42315.04,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001412,13-10-2025,12-10-2025,2025-10,AUS01,5510,CC3100,AusPost,INV30007,PO5522,GBP,42079.14,EXPORT,Payment for services,API Import,2025-10-13,2025-10-12,42079.14,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001413,15-11-2025,06-11-2025,2025-11,AUS01,5420,CC4000,PWC,INV96820,,NZD,21351.39,GST,Payment for services,Oracle,2025-11-15,2025-11-06,21351.39,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001414,2026-02-12,2026-02-11,2026-02,AUS01,5410,CC1100,Robert Half International,INV49496,PO3057,NZD,22576.87,EXPORT,Payment for goods,Workday,2026-02-12,2026-02-11,22576.87,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001415,01/28/2025,01/24/2025,2025-01,AUS01,5300,CC1000,EY Australia,INV81786,,GBP,39553.86,EXPORT,Payment for services,Oracle,2025-01-28,2025-01-24,39553.86,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001416,02/03/2026,01/27/2026,2026-02,AUS01,5910,CC2100,WeWork Australia,INV12253,PO5528,USD,16125.58,GST-FREE,Payment for subscription,SAP,2026-03-02,2026-01-27,16125.58,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001417,2026-01-25,2026-01-23,2026-01,AUS01,5700,CC4100,Hays,INV79624,,USD,24646.92,GST,Payment for goods,SAP,2026-01-25,2026-01-23,24646.92,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001418,28-01-2026,24-01-2026,2026-01,AUS01,5300,CC2000,BCG,INV18489,PO5542,NZD,22569.88,GST-FREE,Payment for license,Manual Entry,2026-01-28,2026-01-24,22569.88,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001419,2026-01-18,2026-01-11,2026-01,AUS01,5400,CC2100,Amazon,INV15733,,NZD,38118.73,GST,Payment for goods,Workday,2026-01-18,2026-01-11,38118.73,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001420,10/08/2025,05/08/2025,2025-08,AUS01,5020,CC1200,Accenture Pty,INV16679,PO9648,AUD,5419.03,EXPORT,Payment for consulting,SAP,2025-08-10,2025-08-05,5419.03,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001421,27/02/2026,19/02/2026,2026-02,AUS01,5110,CC1100,Robert Half International,INV36559,,GBP,2473.93,GST,Payment for goods,SAP,2026-02-27,2026-02-19,2473.93,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001422,20-02-2025,11-02-2025,2025-02,AUS01,5910,CC4100,MSFT,INV14251,PO4438,AUD,4117.0,INPUT,Payment for subscription,Manual Entry,2025-02-20,2025-02-11,4117.0,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001423,2026-02-27,2026-02-23,2026-02,AUS01,5100,CC3200,GCP,INV15975,PO2719,GBP,34310.55,EXPORT,Payment for consulting,Oracle,2026-02-27,2026-02-23,34310.55,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001424,02/25/2026,02/15/2026,2026-02,AUS01,5810,CC1000,Robert Half International,INV93379,PO9583,NZD,4523.65,INPUT,Payment for subscription,Workday,2026-02-25,2026-02-15,4523.65,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001425,2025-06-01,2025-05-30,2025-06,AUS01,5200,CC3200,BCG,INV25647,,USD,15262.6,GST-FREE,Payment for goods,API Import,2025-06-01,2025-05-30,15262.6,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001426,17-01-2026,08-01-2026,2026-01,AUS01,5800,CC1000,Seek Limited,INV39713,PO7807,USD,35094.59,GST,Payment for services,Manual Entry,2026-01-17,2026-01-08,35094.59,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001427,2026-01-01,2025-12-22,2026-01,AUS01,5500,CC1200,Slack,INV42940,PO2976,USD,30490.39,EXPORT,Payment for license,Oracle,2026-01-01,2025-12-22,30490.39,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001428,07/16/2025,07/12/2025,2025-07,AUS01,5010,CC3200,AusPost,INV33863,PO9962,AUD,40495.2,GST,Payment for services,API Import,2025-07-16,2025-12-07,40495.2,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001429,02/12/2026,02/04/2026,2026-02,AUS01,5920,CC4000,Microsoft,INV97704,PO4181,AUD,7720.27,INPUT,Payment for goods,Oracle,2026-12-02,2026-04-02,7720.27,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001430,13/01/2026,10/01/2026,2026-01,AUS01,5910,CC1100,DHL Express,INV88966,PO7265,AUD,35541.46,EXPORT,Payment for license,Workday,2026-01-13,2026-01-10,35541.46,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001431,28-02-2026,23-02-2026,2026-02,AUS01,5400,CC3200,Amazon,INV18689,PO2939,GBP,36058.03,INPUT,Payment for goods,API Import,2026-02-28,2026-02-23,36058.03,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001432,01/28/2026,01/25/2026,2026-01,AUS01,5020,CC3000,MSFT,INV29030,PO1072,AUD,37758.96,INPUT,Payment for consulting,SAP,2026-01-28,2026-01-25,37758.96,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001433,07/02/2026,01/02/2026,2026-02,AUS01,5010,CC4000,Deloitte Touche,INV24746,PO4639,USD,12764.91,GST-FREE,Payment for license,Oracle,2026-02-07,2026-02-01,12764.91,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001434,01/10/2026,01/01/2026,2026-01,AUS01,5020,CC2000,Amazon,INV65716,PO2222,AUD,13634.11,GST,Payment for services,Workday,2026-10-01,2026-01-01,13634.11,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001435,28/11/2025,27/11/2025,2025-11,AUS01,5110,CC1100,Regus Australia,INV82096,PO5764,AUD,17029.86,INPUT,Payment for consulting,Oracle,2025-11-28,2025-11-27,17029.86,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001436,06/08/2025,06/04/2025,2025-06,AUS01,5300,CC4000,Google,INV25530,PO5524,AUD,241.0,GST,Payment for consulting,Manual Entry,2025-08-06,2025-04-06,241.0,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001437,09/02/2026,01/02/2026,2026-02,AUS01,5510,CC4100,Telstra Corp,INV82326,PO2821,AUD,14470.57,GST-FREE,Payment for goods,API Import,2026-02-09,2026-02-01,14470.57,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001438,2025-07-25,2025-07-17,2025-07,AUS01,5500,CC3000,GCP,INV83765,PO2613,USD,10616.04,INPUT,Payment for subscription,Workday,2025-07-25,2025-07-17,10616.04,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001439,09/01/2026,02/01/2026,2026-01,AUS01,5920,CC1000,LinkedIn Corp,INV12472,,USD,10296.02,EXPORT,Payment for subscription,Manual Entry,2026-01-09,2026-01-02,10296.02,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001440,01/25/2026,01/20/2026,2026-01,AUS01,5410,CC3200,LinkedIn Corp,INV67873,,USD,1746.86,GST,Payment for consulting,Oracle,2026-01-25,2026-01-20,1746.86,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001441,02-02-2026,31-01-2026,2026-02,AUS01,5320,CC3100,Deloitte Touche,INV73065,PO2002,GBP,23966.98,GST-FREE,Payment for goods,SAP,2026-02-02,2026-01-31,23966.98,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001442,02/16/2026,02/11/2026,2026-02,AUS01,5210,CC4000,Amazon,INV19554,PO9245,USD,40001.16,INPUT,Payment for subscription,Manual Entry,2026-02-16,2026-11-02,40001.16,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001443,22/01/2026,15/01/2026,2026-01,AUS01,5010,CC1200,Oracle,INV99817,PO3416,NZD,11754.25,EXPORT,Payment for consulting,Oracle,2026-01-22,2026-01-15,11754.25,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001444,01/18/2026,01/17/2026,2026-01,AUS01,5420,CC3100,Telstra Corp,INV95551,PO4389,NZD,6211.19,EXPORT,Payment for goods,Manual Entry,2026-01-18,2026-01-17,6211.19,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001445,03/01/2026,28/12/2025,2026-01,AUS01,5200,CC4000,DHL Express,INV56941,PO4569,GBP,18848.85,GST-FREE,Payment for license,Manual Entry,2026-01-03,2025-12-28,18848.85,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001446,24-02-2026,14-02-2026,2026-02,AUS01,5010,CC3100,Amazon,INV87505,PO3889,NZD,23313.86,EXPORT,Payment for services,Workday,2026-02-24,2026-02-14,23313.86,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001447,02/25/2026,02/21/2026,2026-02,AUS01,5220,CC1000,WeWork Australia,INV72162,,AUD,30959.96,GST-FREE,Payment for consulting,SAP,2026-02-25,2026-02-21,30959.96,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001448,11-02-2025,04-02-2025,2025-02,AUS01,5220,CC1000,McKinsey,INV63935,PO8760,USD,30713.33,INPUT,Payment for license,API Import,2025-02-11,2025-02-04,30713.33,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001449,15-10-2025,09-10-2025,2025-10,AUS01,5320,CC2100,Adobe,INV41619,PO9633,GBP,38289.17,GST,Payment for subscription,Oracle,2025-10-15,2025-10-09,38289.17,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001450,28/02/2026,20/02/2026,2026-02,AUS01,5200,CC3100,Slack,INV17816,PO3874,GBP,32816.06,GST-FREE,Payment for goods,Manual Entry,2026-02-28,2026-02-20,32816.06,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001451,2026-02-04,2026-02-02,2026-02,AUS01,5910,CC3200,Regus Australia,INV74463,,GBP,19224.09,GST,Payment for goods,SAP,2026-02-04,2026-02-02,19224.09,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001452,01/25/2026,01/22/2026,2026-01,AUS01,5610,CC4000,Regus Australia,INV85644,PO1530,AUD,13073.86,EXPORT,Payment for subscription,Oracle,2026-01-25,2026-01-22,13073.86,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001453,04-02-2026,25-01-2026,2026-02,AUS01,5000,CC2000,Oracle,INV64160,PO1227,USD,1428.5,GST-FREE,Payment for services,Workday,2026-02-04,2026-01-25,1428.5,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001454,06-02-2026,01-02-2026,2026-02,AUS01,5500,CC1100,MSFT,INV69058,PO1316,GBP,24631.89,GST,Payment for goods,SAP,2026-02-06,2026-02-01,24631.89,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001455,13/02/2026,05/02/2026,2026-02,AUS01,5810,CC1000,BCG,INV86454,,AUD,42367.17,INPUT,Payment for goods,Manual Entry,2026-02-13,2026-02-05,42367.17,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001456,27-01-2026,24-01-2026,2026-01,AUS01,5220,CC2100,Federal Express,INV30959,PO8267,USD,38391.24,EXPORT,Payment for consulting,Oracle,2026-01-27,2026-01-24,38391.24,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001457,2026-02-18,2026-02-09,2026-02,AUS01,5210,CC4100,Microsoft,INV44093,,GBP,34054.82,INPUT,Payment for subscription,API Import,2026-02-18,2026-02-09,34054.82,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001458,09/24/2025,09/22/2025,2025-09,AUS01,5710,CC4100,ServiceNow Inc,INV74652,,USD,5812.2,GST-FREE,Payment for services,Oracle,2025-09-24,2025-09-22,5812.2,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001459,2026-02-19,2026-02-12,2026-02,AUS01,5210,CC3000,MSFT,INV17798,,NZD,43874.82,EXPORT,Payment for consulting,Manual Entry,2026-02-19,2026-02-12,43874.82,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001460,15-10-2025,09-10-2025,2025-10,AUS01,5910,CC1200,LinkedIn Corp,INV56648,PO9015,USD,24928.12,INPUT,Payment for subscription,API Import,2025-10-15,2025-10-09,24928.12,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001461,02/24/2026,02/23/2026,2026-02,AUS01,5420,CC1000,Robert Half International,INV64879,PO6953,GBP,13630.73,GST,Payment for consulting,SAP,2026-02-24,2026-02-23,13630.73,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001462,2025-12-06,2025-11-27,2025-12,AUS01,5000,CC1100,Adobe,INV58680,PO5903,AUD,7549.09,GST,Payment for goods,API Import,2025-12-06,2025-11-27,7549.09,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN001463,11/02/2025,10/28/2025,2025-11,AUS01,5520,CC4100,Microsoft,INV55678,PO5051,USD,7883.54,GST-FREE,Payment for goods,Oracle,2025-02-11,2025-10-28,7883.54,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
