transaction_id,posting_date_raw,posting_date,invoice_date_raw,invoice_date,fiscal_period,fiscal_year,fiscal_month,entity_code,account_code_raw,cost_center_raw,vendor_name_raw,invoice_number,po_number,currency_code,amount_raw,amount,amount_is_negative,tax_code,narrative,source_system,processing_timestamp,data_quality_score,anomaly_count
TXN001040,2025-11-16,2025-11-16,2025-11-13,2025-11-13,2025-11,2025,11,AUS01,5420,CC3200,Robert Half International,INV11836,PO2511,USD,41191.16,41191.16,False,GST,Payment for consulting,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001041,18/12/2025,2025-12-18,16/12/2025,2025-12-16,2025-12,2025,12,AUS01,5620,CC2000,Deloitte Touche,INV74396,PO8175,GBP,7805.72,7805.72,False,INPUT,Payment for goods,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001042,28/02/2026,2026-02-28,19/02/2026,2026-02-19,2026-02,2026,02,AUS01,5210,CC1100,Robert Half International,INV63533,,USD,24503.68,24503.68,False,INPUT,Payment for goods,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001043,25-02-2026,2026-02-25,24-02-2026,2026-02-24,2026-02,2026,02,AUS01,5500,CC4100,Telstra Corp,INV69450,PO2000,GBP,30665.46,30665.46,False,GST,Payment for consulting,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001044,08-03-2025,2025-03-08,27-02-2025,2025-02-27,2025-03,2025,03,AUS01,5810,CC1200,AWS,INV80860,,NZD,34427.67,34427.67,False,EXPORT,Payment for goods,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001045,02/08/2026,2026-08-02,02/02/2026,2026-02-02,2026-02,2026,02,AUS01,5700,CC1200,Google,INV11944,PO9832,GBP,30575.75,30575.75,False,INPUT,Payment for consulting,SAP,2026-02-22 23:27:14.356841,83.92156862745098,1
TXN001046,04/22/2025,2025-04-22,04/15/2025,2025-04-15,2025-04,2025,04,AUS01,5600,CC1200,Salesforce,INV52911,PO8482,USD,3366.62,3366.62,False,GST-FREE,Payment for license,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001047,01/18/2026,2026-01-18,01/14/2026,2026-01-14,2026-01,2026,01,AUS01,5410,CC4100,KPMG Australia,INV14952,PO1555,AUD,42893.6,42893.6,False,GST-FREE,Payment for license,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001048,22-02-2026,2026-02-22,12-02-2026,2026-02-12,2026-02,2026,02,AUS01,5710,CC2100,Robert Half International,INV89376,PO9391,NZD,29211.84,29211.84,False,INPUT,Payment for license,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001049,2026-02-21,2026-02-21,2026-02-16,2026-02-16,2026-02,2026,02,AUS01,5320,CC3200,Robert Half International,INV95830,PO6848,GBP,43313.11,43313.11,False,GST,Payment for goods,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001050,18-03-2025,2025-03-18,10-03-2025,2025-03-10,2025-03,2025,03,AUS01,5400,CC3200,SAP,INV46031,PO2277,USD,1277.18,1277.18,False,EXPORT,Payment for license,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001051,24-10-2025,2025-10-24,16-10-2025,2025-10-16,2025-10,2025,10,AUS01,5610,CC4000,Hays,INV76296,PO3521,GBP,24434.76,24434.76,False,EXPORT,Payment for goods,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001052,17/02/2026,2026-02-17,09/02/2026,2026-02-09,2026-02,2026,02,AUS01,5800,CC1000,McKinsey,INV99435,PO4890,AUD,17996.86,17996.86,False,GST-FREE,Payment for subscription,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001053,12/23/2025,2025-12-23,12/22/2025,2025-12-22,2025-12,2025,12,AUS01,5700,CC3000,Federal Express,INV99864,PO1627,GBP,32773.22,32773.22,False,INPUT,Payment for services,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001054,02/06/2026,2026-06-02,01/28/2026,2026-01-28,2026-02,2026,02,AUS01,5120,CC3000,Regus Australia,INV70383,PO4213,NZD,11379.14,11379.14,False,EXPORT,Payment for goods,Workday,2026-02-22 23:27:14.356841,83.92156862745098,1
TXN001055,02/27/2026,2026-02-27,02/24/2026,2026-02-24,2026-02,2026,02,AUS01,5620,CC2000,Slack,INV35502,PO2689,NZD,35550.13,35550.13,False,GST-FREE,Payment for subscription,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001056,01/06/2026,2026-06-01,01/04/2026,2026-04-01,2026-01,2026,01,AUS01,5700,CC3000,Oracle,INV33317,PO6625,NZD,32536.7,32536.7,False,EXPORT,Payment for consulting,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,1
TXN001057,19/01/2026,2026-01-19,12/01/2026,2026-01-12,2026-01,2026,01,AUS01,5600,CC2000,ServiceNow Inc,INV23398,,NZD,23885.37,23885.37,False,INPUT,Payment for license,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001058,18-02-2026,2026-02-18,12-02-2026,2026-02-12,2026-02,2026,02,AUS01,5320,CC1000,Hays,INV12048,PO8991,NZD,43036.03,43036.03,False,INPUT,Payment for subscription,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001059,2026-02-08,2026-02-08,2026-02-04,2026-02-04,2026-02,2026,02,AUS01,5300,CC4100,Atlassian Pty,INV73074,PO3700,AUD,41691.71,41691.71,False,GST,Payment for services,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001060,09/17/2025,2025-09-17,09/07/2025,2025-07-09,2025-09,2025,09,AUS01,5210,CC2100,Microsoft,INV61711,PO6328,AUD,37751.47,37751.47,False,GST-FREE,Payment for subscription,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001061,01/04/2026,2026-04-01,12/29/2025,2025-12-29,2026-01,2026,01,AUS01,5200,CC1100,Workday,INV64982,PO9593,USD,16538.34,16538.34,False,GST-FREE,Payment for services,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,1
TXN001062,26-01-2026,2026-01-26,18-01-2026,2026-01-18,2026-01,2026,01,AUS01,5920,CC3000,Microsoft,INV29619,PO2787,AUD,43195.03,43195.03,False,INPUT,Payment for subscription,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001063,02/02/2026,2026-02-02,01/30/2026,2026-01-30,2026-02,2026,02,AUS01,5420,CC3100,Atlassian Pty,INV72654,,GBP,25310.7,25310.7,False,GST-FREE,Payment for subscription,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001064,02/08/2026,2026-08-02,02/01/2026,2026-01-02,2026-02,2026,02,AUS01,5120,CC1200,BCG,INV86489,PO8369,GBP,18782.13,18782.13,False,INPUT,Payment for license,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,1
TXN001065,01/09/2025,2025-09-01,01/06/2025,2025-06-01,2025-01,2025,01,AUS01,5110,CC3200,BCG,INV80955,PO7913,NZD,44243.61,44243.61,False,INPUT,Payment for subscription,Workday,2026-02-22 23:27:14.356841,83.92156862745098,1
TXN001066,02/26/2026,2026-02-26,02/23/2026,2026-02-23,2026-02,2026,02,AUS01,5510,CC1200,EY Australia,INV53554,,AUD,43546.78,43546.78,False,EXPORT,Payment for services,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001067,02/01/2026,2026-01-02,28/12/2025,2025-12-28,2026-01,2026,01,AUS01,5320,CC2000,ServiceNow Inc,INV94233,PO2896,AUD,43134.91,43134.91,False,GST-FREE,Payment for subscription,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001068,03/01/2026,2026-01-03,02/01/2026,2026-01-02,2026-01,2026,01,AUS01,5310,CC3000,Seek Limited,INV82816,PO2644,AUD,23528.23,23528.23,False,EXPORT,Payment for subscription,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001069,10-02-2026,2026-02-10,03-02-2026,2026-02-03,2026-02,2026,02,AUS01,5600,CC4100,Hays,INV65452,PO8226,USD,22531.34,22531.34,False,GST-FREE,Payment for subscription,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001070,2026-01-05,2026-01-05,2026-01-02,2026-01-02,2026-01,2026,01,AUS01,5320,CC4000,Adobe,INV78921,,NZD,13027.31,13027.31,False,GST,Payment for goods,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001071,2025-03-26,2025-03-26,2025-03-23,2025-03-23,2025-03,2025,03,AUS01,5200,CC1100,Slack,INV92170,PO2517,USD,27335.41,27335.41,False,GST,Payment for services,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001072,2026-01-24,2026-01-24,2026-01-22,2026-01-22,2026-01,2026,01,AUS01,5510,CC2000,AusPost,INV82449,PO1396,NZD,22080.25,22080.25,False,GST-FREE,Payment for license,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001073,25-01-2026,2026-01-25,18-01-2026,2026-01-18,2026-01,2026,01,AUS01,5510,CC1100,LinkedIn Corp,INV72924,PO5265,USD,35432.84,35432.84,False,INPUT,Payment for subscription,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001074,02/21/2026,2026-02-21,02/13/2026,2026-02-13,2026-02,2026,02,AUS01,5110,CC3100,Zoom,INV76968,PO8431,AUD,14712.0,14712.0,False,GST,Payment for consulting,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001075,2025-04-08,2025-04-08,2025-04-01,2025-04-01,2025-04,2025,04,AUS01,5010,CC4000,Oracle,INV33009,,GBP,43219.74,43219.74,False,EXPORT,Payment for goods,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001076,15/02/2026,2026-02-15,05/02/2026,2026-02-05,2026-02,2026,02,AUS01,5620,CC4100,Oracle,INV30341,PO4507,AUD,14729.44,14729.44,False,GST-FREE,Payment for consulting,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001077,04-02-2026,2026-02-04,29-01-2026,2026-01-29,2026-02,2026,02,AUS01,5700,CC4100,Salesforce,INV40992,PO6326,NZD,10708.62,10708.62,False,GST-FREE,Payment for subscription,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001078,26/02/2026,2026-02-26,20/02/2026,2026-02-20,2026-02,2026,02,AUS01,5520,CC2100,PWC,INV74631,,GBP,5584.83,5584.83,False,EXPORT,Payment for consulting,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001079,2026-02-08,2026-02-08,2026-01-29,2026-01-29,2026-02,2026,02,AUS01,5310,CC2100,Deloitte Touche,INV33653,PO8189,GBP,27543.46,27543.46,False,GST,Payment for services,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001080,19/01/2026,2026-01-19,11/01/2026,2026-01-11,2026-01,2026,01,AUS01,5020,CC1200,MSFT,INV79074,PO2843,NZD,11167.37,11167.37,False,EXPORT,Payment for goods,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001081,03/23/2025,2025-03-23,03/20/2025,2025-03-20,2025-03,2025,03,AUS01,5600,CC4000,Accenture Pty,INV27657,PO7506,USD,6800.86,6800.86,False,GST,Payment for services,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001082,07/01/2026,2026-01-07,06/01/2026,2026-01-06,2026-01,2026,01,AUS01,5010,CC2100,Hays,INV55785,PO7098,GBP,23386.22,23386.22,False,EXPORT,Payment for license,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001083,06/11/2025,2025-11-06,28/10/2025,2025-10-28,2025-11,2025,11,AUS01,5400,CC1000,Microsoft,INV40970,PO2343,USD,878.43,878.43,False,INPUT,Payment for license,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001084,2026-01-11,2026-01-11,2026-01-03,2026-01-03,2026-01,2026,01,AUS01,5020,CC3000,Adobe,INV12993,PO3743,USD,39253.1,39253.1,False,GST,Payment for license,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001085,2026-01-22,2026-01-22,2026-01-20,2026-01-20,2026-01,2026,01,AUS01,5300,CC2000,Seek Limited,INV17430,PO4216,NZD,29453.59,29453.59,False,GST-FREE,Payment for services,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001086,14-01-2026,2026-01-14,12-01-2026,2026-01-12,2026-01,2026,01,AUS01,5200,CC4100,Hays,INV29029,PO3472,AUD,27430.5,27430.5,False,GST,Payment for goods,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001087,07/02/2026,2026-02-07,05/02/2026,2026-02-05,2026-02,2026,02,AUS01,5920,CC3200,AusPost,INV17012,,GBP,33894.43,33894.43,False,GST-FREE,Payment for services,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001088,04-02-2026,2026-02-04,28-01-2026,2026-01-28,2026-02,2026,02,AUS01,5100,CC1200,Oracle,INV68522,,AUD,5530.96,5530.96,False,GST,Payment for subscription,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001089,25-06-2025,2025-06-25,21-06-2025,2025-06-21,2025-06,2025,06,AUS01,5200,CC4100,Workday,INV66550,PO4414,AUD,13283.19,13283.19,False,GST-FREE,Payment for license,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001090,22/04/2025,2025-04-22,14/04/2025,2025-04-14,2025-04,2025,04,AUS01,5620,CC2100,GCP,INV33086,,USD,34419.77,34419.77,False,INPUT,Payment for subscription,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001091,26-02-2025,2025-02-26,17-02-2025,2025-02-17,2025-02,2025,02,AUS01,5110,CC3000,AWS,INV88161,,NZD,44191.07,44191.07,False,GST-FREE,Payment for goods,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001092,27/01/2026,2026-01-27,21/01/2026,2026-01-21,2026-01,2026,01,AUS01,5320,CC3100,Salesforce,INV97418,PO6656,AUD,36260.76,36260.76,False,GST-FREE,Payment for goods,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001093,2026-02-16,2026-02-16,2026-02-14,2026-02-14,2026-02,2026,02,AUS01,5210,CC3200,Atlassian Pty,INV57056,PO9841,USD,12468.24,12468.24,False,EXPORT,Payment for subscription,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001094,10/01/2026,2026-01-10,06/01/2026,2026-01-06,2026-01,2026,01,AUS01,5920,CC1000,Deloitte Touche,INV13361,,AUD,39975.79,39975.79,False,GST-FREE,Payment for consulting,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001095,2026-01-14,2026-01-14,2026-01-08,2026-01-08,2026-01,2026,01,AUS01,5610,CC1200,Seek Limited,INV17904,,USD,25133.03,25133.03,False,INPUT,Payment for license,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001096,2026-01-15,2026-01-15,2026-01-08,2026-01-08,2026-01,2026,01,AUS01,5410,CC4100,Amazon,INV46883,PO2753,GBP,10346.24,10346.24,False,GST-FREE,Payment for subscription,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001097,09/10/2025,2025-10-09,08/10/2025,2025-10-08,2025-10,2025,10,AUS01,5210,CC2100,Microsoft,INV90758,PO7644,USD,2733.29,2733.29,False,GST,Payment for consulting,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001098,25-08-2025,2025-08-25,19-08-2025,2025-08-19,2025-08,2025,08,AUS01,5410,CC2100,Salesforce,INV58754,,NZD,19982.27,19982.27,False,INPUT,Payment for goods,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001099,09-02-2026,2026-02-09,07-02-2026,2026-02-07,2026-02,2026,02,AUS01,5110,CC2100,LinkedIn Corp,INV82737,,GBP,222.67,222.67,False,GST,Payment for services,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001100,2025-04-04,2025-04-04,2025-03-31,2025-03-31,2025-04,2025,04,AUS01,5000,CC3100,ServiceNow Inc,INV21793,PO7943,AUD,20274.73,20274.73,False,INPUT,Payment for license,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001101,2025-02-18,2025-02-18,2025-02-09,2025-02-09,2025-02,2025,02,AUS01,5100,CC3000,Optus Pty,INV24179,PO1996,AUD,6751.13,6751.13,False,GST,Payment for consulting,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001102,2025-08-07,2025-08-07,2025-07-31,2025-07-31,2025-08,2025,08,AUS01,5420,CC1100,Accenture Pty,INV53534,,AUD,20841.38,20841.38,False,GST-FREE,Payment for services,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001103,09/12/2025,2025-12-09,09/04/2025,2025-04-09,2025-09,2025,09,AUS01,5300,CC2000,DHL Express,INV13249,,USD,5227.84,5227.84,False,GST-FREE,Payment for consulting,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,1
TXN001104,01/12/2025,2025-12-01,01/04/2025,2025-04-01,2025-01,2025,01,AUS01,5410,CC3100,Deloitte Touche,INV83565,,GBP,1432.81,1432.81,False,GST,Payment for goods,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,1
TXN001105,20-03-2025,2025-03-20,17-03-2025,2025-03-17,2025-03,2025,03,AUS01,5910,CC3200,Deloitte Touche,INV29518,,GBP,40044.68,40044.68,False,EXPORT,Payment for license,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001106,17/02/2026,2026-02-17,14/02/2026,2026-02-14,2026-02,2026,02,AUS01,5710,CC3200,Amazon,INV62819,PO2641,AUD,2685.38,2685.38,False,INPUT,Payment for subscription,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001107,2026-02-21,2026-02-21,2026-02-19,2026-02-19,2026-02,2026,02,AUS01,5900,CC1100,MSFT,INV26295,PO1611,GBP,26524.29,26524.29,False,EXPORT,Payment for services,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001108,19/02/2026,2026-02-19,10/02/2026,2026-02-10,2026-02,2026,02,AUS01,5810,CC4000,Salesforce,INV42675,PO2077,NZD,25880.18,25880.18,False,INPUT,Payment for subscription,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001109,01/02/2026,2026-02-01,12/23/2025,2025-12-23,2026-01,2026,01,AUS01,5610,CC4000,Microsoft,INV61773,PO9670,NZD,29131.62,29131.62,False,EXPORT,Payment for consulting,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,1
TXN001110,2025-12-21,2025-12-21,2025-12-17,2025-12-17,2025-12,2025,12,AUS01,5420,CC4100,Optus Pty,INV89034,PO5794,AUD,36633.57,36633.57,False,EXPORT,Payment for services,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001111,2026-01-13,2026-01-13,2026-01-10,2026-01-10,2026-01,2026,01,AUS01,5200,CC3200,KPMG Australia,INV42537,,AUD,21877.46,21877.46,False,INPUT,Payment for goods,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001112,14/02/2026,2026-02-14,10/02/2026,2026-02-10,2026-02,2026,02,AUS01,5800,CC4000,KPMG Australia,INV11921,,AUD,44805.61,44805.61,False,EXPORT,Payment for subscription,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001113,14/01/2026,2026-01-14,13/01/2026,2026-01-13,2026-01,2026,01,AUS01,5200,CC3200,MSFT,INV23853,,GBP,36909.64,36909.64,False,GST-FREE,Payment for services,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001114,2026-01-22,2026-01-22,2026-01-17,2026-01-17,2026-01,2026,01,AUS01,5100,CC4000,Google,INV29215,PO2368,USD,16685.03,16685.03,False,EXPORT,Payment for consulting,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001115,12/24/2025,2025-12-24,12/15/2025,2025-12-15,2025-12,2025,12,AUS01,5000,CC1100,DHL Express,INV31065,PO8393,NZD,13754.72,13754.72,False,GST-FREE,Payment for subscription,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001116,17/02/2026,2026-02-17,07/02/2026,2026-02-07,2026-02,2026,02,AUS01,5420,CC4000,Regus Australia,INV18089,PO5251,GBP,41969.56,41969.56,False,GST-FREE,Payment for license,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001117,14-01-2026,2026-01-14,08-01-2026,2026-01-08,2026-01,2026,01,AUS01,5500,CC1100,Oracle,INV49263,PO2499,USD,17173.22,17173.22,False,GST,Payment for services,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001118,17-02-2026,2026-02-17,07-02-2026,2026-02-07,2026-02,2026,02,AUS01,5220,CC1200,Telstra Corp,INV85837,PO8817,USD,20904.82,20904.82,False,EXPORT,Payment for services,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001119,02/02/2026,2026-02-02,01/29/2026,2026-01-29,2026-02,2026,02,AUS01,5710,CC1100,Deloitte Touche,INV24744,PO1721,AUD,35576.24,35576.24,False,EXPORT,Payment for consulting,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001120,21/02/2026,2026-02-21,18/02/2026,2026-02-18,2026-02,2026,02,AUS01,5500,CC2100,ServiceNow Inc,INV24025,PO8540,NZD,32556.65,32556.65,False,INPUT,Payment for license,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001121,11/06/2025,2025-06-11,11/05/2025,2025-05-11,2025-11,2025,11,AUS01,5610,CC3100,KPMG Australia,INV44711,PO8033,GBP,17329.51,17329.51,False,GST-FREE,Payment for services,Workday,2026-02-22 23:27:14.356841,83.92156862745098,1
TXN001122,01/15/2026,2026-01-15,01/12/2026,2026-12-01,2026-01,2026,01,AUS01,5020,CC3200,AWS,INV60585,,USD,25281.41,25281.41,False,GST,Payment for subscription,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001123,25/03/2025,2025-03-25,18/03/2025,2025-03-18,2025-03,2025,03,AUS01,5220,CC4000,Slack,INV44854,PO9727,AUD,22663.72,22663.72,False,GST-FREE,Payment for license,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001124,2026-01-20,2026-01-20,2026-01-13,2026-01-13,2026-01,2026,01,AUS01,5110,CC2100,DHL Express,INV88897,PO7961,GBP,6895.11,6895.11,False,EXPORT,Payment for services,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001125,2025-03-27,2025-03-27,2025-03-25,2025-03-25,2025-03,2025,03,AUS01,5300,CC1100,Workday,INV56890,PO3674,AUD,26433.76,26433.76,False,GST-FREE,Payment for goods,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001126,04/01/2026,2026-01-04,31/12/2025,2025-12-31,2026-01,2026,01,AUS01,5500,CC3100,AWS,INV15739,PO6262,NZD,8477.46,8477.46,False,GST-FREE,Payment for license,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001127,04-02-2026,2026-02-04,29-01-2026,2026-01-29,2026-02,2026,02,AUS01,5810,CC1000,Adobe,INV49595,PO5295,NZD,40798.67,40798.67,False,INPUT,Payment for services,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001128,04-07-2025,2025-07-04,28-06-2025,2025-06-28,2025-07,2025,07,AUS01,5620,CC1000,SAP,INV62699,PO8701,NZD,12384.64,12384.64,False,EXPORT,Payment for consulting,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001129,25/01/2026,2026-01-25,20/01/2026,2026-01-20,2026-01,2026,01,AUS01,5610,CC4000,Microsoft,INV82240,,AUD,38996.81,38996.81,False,EXPORT,Payment for subscription,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001130,01/15/2026,2026-01-15,01/08/2026,2026-08-01,2026-01,2026,01,AUS01,5510,CC1100,ServiceNow Inc,INV92128,PO5342,NZD,28052.38,28052.38,False,EXPORT,Payment for license,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001131,20/06/2025,2025-06-20,10/06/2025,2025-06-10,2025-06,2025,06,AUS01,5400,CC4100,Optus Pty,INV84346,PO2479,NZD,41870.91,41870.91,False,EXPORT,Payment for subscription,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001132,02/19/2026,2026-02-19,02/13/2026,2026-02-13,2026-02,2026,02,AUS01,5900,CC1000,Atlassian Pty,INV17679,PO8827,AUD,27655.0,27655.0,False,GST-FREE,Payment for subscription,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001133,23-02-2025,2025-02-23,22-02-2025,2025-02-22,2025-02,2025,02,AUS01,5320,CC1100,Salesforce,INV39762,PO9811,GBP,3629.42,3629.42,False,GST,Payment for license,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001134,07-10-2025,2025-10-07,01-10-2025,2025-10-01,2025-10,2025,10,AUS01,5210,CC3100,Slack,INV52946,PO1914,AUD,23208.58,23208.58,False,INPUT,Payment for consulting,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN001135,2026-01-01,2026-01-01,2025-12-31,2025-12-31,2026-01,2026,01,AUS01,5610,CC4100,EY Australia,INV33452,,USD,13512.23,13512.23,False,INPUT,Payment for consulting,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
