transaction_id,anomaly_type,severity,description,column,posting_date,fiscal_period,amount,vendor,original_value,currency,period
TXN000146,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,40153.42,,,,
TXN000147,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,26025.15,,,,
TXN000148,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,8513.31,,,,
TXN000149,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,37342.64,,,,
TXN000150,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,35976.24,,,,
TXN000151,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,9312.9,,,,
TXN000152,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,21062.73,,,,
TXN000153,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,12966.88,,,,
TXN000154,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,9375.32,,,,
TXN000155,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,2377.61,,,,
TXN000156,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,27772.56,,,,
TXN000157,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,20555.73,,,,
TXN000158,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,35516.16,,,,
TXN000159,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,34580.57,,,,
TXN000160,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,26615.06,,,,
TXN000161,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,25567.78,,,,
TXN000162,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,25023.44,,,,
TXN000163,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,9870.77,,,,
TXN000164,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,9334.21,,,,
TXN000165,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,38377.48,,,,
TXN000166,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,10662.33,,,,
TXN000167,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,25038.43,,,,
TXN000168,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,43876.38,,,,
TXN000169,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,24887.05,,,,
TXN000170,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,18546.62,,,,
TXN000171,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,23311.03,,,,
TXN000172,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,20486.16,,,,
TXN000173,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,2857.66,,,,
TXN000174,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,22801.27,,,,
TXN000175,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,40964.9,,,,
TXN000176,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,44284.82,,,,
TXN000177,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,9567.47,,,,
TXN000178,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,17153.06,,,,
TXN000179,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,4471.66,,,,
TXN000180,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,34814.48,,,,
TXN000181,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,37442.86,,,,
TXN000182,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,1164.15,,,,
TXN000183,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,29572.12,,,,
TXN000184,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,11654.41,,,,
TXN000185,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,22178.31,,,,
TXN000186,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,32221.47,,,,
TXN000187,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,41986.93,,,,
TXN000188,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,19678.99,,,,
TXN000189,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,2578.24,,,,
TXN000190,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,29766.96,,,,
TXN000191,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,1238.87,,,,
TXN000192,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,15263.57,,,,
TXN000193,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,33122.14,,,,
TXN000194,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,36951.19,,,,
TXN000195,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,15246.71,,,,
TXN000196,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,15164.12,,,,
TXN000197,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,41662.83,,,,
TXN000198,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,424.36,,,,
TXN000199,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,18600.21,,,,
TXN000200,MISSING_COST_CENTER,MEDIUM,Cost center is missing,,,,8716.44,,,,
TXN000201,INVALID_COST_CENTER,HIGH,Cost center 'CC9198' not in master,,,,,,CC9198,,
TXN000202,INVALID_COST_CENTER,HIGH,Cost center 'CC9445' not in master,,,,,,CC9445,,
TXN000203,INVALID_COST_CENTER,HIGH,Cost center 'CC9527' not in master,,,,,,CC9527,,
TXN000204,INVALID_COST_CENTER,HIGH,Cost center 'CC9100' not in master,,,,,,CC9100,,
TXN000205,INVALID_COST_CENTER,HIGH,Cost center 'CC9950' not in master,,,,,,CC9950,,
TXN000206,INVALID_COST_CENTER,HIGH,Cost center 'CC9582' not in master,,,,,,CC9582,,
TXN000207,INVALID_COST_CENTER,HIGH,Cost center 'CC9591' not in master,,,,,,CC9591,,
TXN000208,INVALID_COST_CENTER,HIGH,Cost center 'CC9335' not in master,,,,,,CC9335,,
TXN000209,INVALID_COST_CENTER,HIGH,Cost center 'CC9403' not in master,,,,,,CC9403,,
TXN000210,INVALID_COST_CENTER,HIGH,Cost center 'CC9663' not in master,,,,,,CC9663,,
TXN000211,INVALID_COST_CENTER,HIGH,Cost center 'CC9808' not in master,,,,,,CC9808,,
TXN000212,INVALID_COST_CENTER,HIGH,Cost center 'CC9276' not in master,,,,,,CC9276,,
TXN000213,INVALID_COST_CENTER,HIGH,Cost center 'CC9041' not in master,,,,,,CC9041,,
TXN000214,INVALID_COST_CENTER,HIGH,Cost center 'CC9961' not in master,,,,,,CC9961,,
TXN000215,INVALID_COST_CENTER,HIGH,Cost center 'CC9513' not in master,,,,,,CC9513,,
TXN000216,INVALID_COST_CENTER,HIGH,Cost center 'CC9295' not in master,,,,,,CC9295,,
TXN000217,INVALID_COST_CENTER,HIGH,Cost center 'CC9485' not in master,,,,,,CC9485,,
TXN000218,INVALID_COST_CENTER,HIGH,Cost center 'CC9351' not in master,,,,,,CC9351,,
TXN000219,INVALID_COST_CENTER,HIGH,Cost center 'CC9380' not in master,,,,,,CC9380,,
TXN000220,INVALID_COST_CENTER,HIGH,Cost center 'CC9243' not in master,,,,,,CC9243,,
TXN000221,INVALID_COST_CENTER,HIGH,Cost center 'CC9151' not in master,,,,,,CC9151,,
TXN000222,INVALID_COST_CENTER,HIGH,Cost center 'CC9159' not in master,,,,,,CC9159,,
TXN000223,INVALID_COST_CENTER,HIGH,Cost center 'CC9142' not in master,,,,,,CC9142,,
TXN000224,INVALID_COST_CENTER,HIGH,Cost center 'CC9227' not in master,,,,,,CC9227,,
TXN000225,INVALID_COST_CENTER,HIGH,Cost center 'CC9619' not in master,,,,,,CC9619,,
TXN000226,INVALID_COST_CENTER,HIGH,Cost center 'CC9353' not in master,,,,,,CC9353,,
TXN000227,INVALID_COST_CENTER,HIGH,Cost center 'CC9917' not in master,,,,,,CC9917,,
TXN000228,INVALID_COST_CENTER,HIGH,Cost center 'CC9384' not in master,,,,,,CC9384,,
TXN000229,INVALID_COST_CENTER,HIGH,Cost center 'CC9852' not in master,,,,,,CC9852,,
TXN000230,INVALID_COST_CENTER,HIGH,Cost center 'CC9810' not in master,,,,,,CC9810,,
TXN000231,INVALID_COST_CENTER,HIGH,Cost center 'CC9783' not in master,,,,,,CC9783,,
TXN000232,INVALID_COST_CENTER,HIGH,Cost center 'CC9837' not in master,,,,,,CC9837,,
TXN000233,INVALID_COST_CENTER,HIGH,Cost center 'CC9167' not in master,,,,,,CC9167,,
TXN000234,INVALID_COST_CENTER,HIGH,Cost center 'CC9096' not in master,,,,,,CC9096,,
TXN000235,INVALID_COST_CENTER,HIGH,Cost center 'CC9140' not in master,,,,,,CC9140,,
TXN000236,INVALID_COST_CENTER,HIGH,Cost center 'CC9918' not in master,,,,,,CC9918,,
TXN000237,INVALID_COST_CENTER,HIGH,Cost center 'CC9452' not in master,,,,,,CC9452,,
TXN000238,INVALID_COST_CENTER,HIGH,Cost center 'CC9080' not in master,,,,,,CC9080,,
TXN000239,INVALID_COST_CENTER,HIGH,Cost center 'CC9930' not in master,,,,,,CC9930,,
TXN000240,INVALID_COST_CENTER,HIGH,Cost center 'CC9149' not in master,,,,,,CC9149,,
TXN000241,INVALID_COST_CENTER,HIGH,Cost center 'CC9175' not in master,,,,,,CC9175,,
TXN000242,INVALID_COST_CENTER,HIGH,Cost center 'CC9219' not in master,,,,,,CC9219,,
TXN000243,INVALID_COST_CENTER,HIGH,Cost center 'CC9739' not in master,,,,,,CC9739,,
TXN000244,INVALID_COST_CENTER,HIGH,Cost center 'CC9417' not in master,,,,,,CC9417,,
TXN000245,INVALID_COST_CENTER,HIGH,Cost center 'CC9448' not in master,,,,,,CC9448,,
TXN000246,INVALID_COST_CENTER,HIGH,Cost center 'CC9864' not in master,,,,,,CC9864,,
TXN000247,INVALID_COST_CENTER,HIGH,Cost center 'CC9682' not in master,,,,,,CC9682,,
TXN000248,INVALID_COST_CENTER,HIGH,Cost center 'CC9101' not in master,,,,,,CC9101,,
TXN000249,INVALID_COST_CENTER,HIGH,Cost center 'CC9769' not in master,,,,,,CC9769,,
TXN000250,INVALID_COST_CENTER,HIGH,Cost center 'CC9901' not in master,,,,,,CC9901,,
TXN000251,INVALID_COST_CENTER,HIGH,Cost center 'CC9441' not in master,,,,,,CC9441,,
TXN000252,INVALID_COST_CENTER,HIGH,Cost center 'CC9874' not in master,,,,,,CC9874,,
TXN000253,INVALID_COST_CENTER,HIGH,Cost center 'CC9131' not in master,,,,,,CC9131,,
TXN000254,INVALID_COST_CENTER,HIGH,Cost center 'CC9677' not in master,,,,,,CC9677,,
TXN000255,INVALID_COST_CENTER,HIGH,Cost center 'CC9551' not in master,,,,,,CC9551,,
TXN000256,INVALID_COST_CENTER,HIGH,Cost center 'CC9324' not in master,,,,,,CC9324,,
TXN000257,INVALID_COST_CENTER,HIGH,Cost center 'CC9306' not in master,,,,,,CC9306,,
TXN000258,INVALID_COST_CENTER,HIGH,Cost center 'CC9760' not in master,,,,,,CC9760,,
TXN000259,INVALID_COST_CENTER,HIGH,Cost center 'CC9843' not in master,,,,,,CC9843,,
TXN000260,INVALID_COST_CENTER,HIGH,Cost center 'CC9720' not in master,,,,,,CC9720,,
TXN000261,INVALID_COST_CENTER,HIGH,Cost center 'CC9373' not in master,,,,,,CC9373,,
TXN000262,INVALID_COST_CENTER,HIGH,Cost center 'CC9703' not in master,,,,,,CC9703,,
TXN000263,INVALID_COST_CENTER,HIGH,Cost center 'CC9927' not in master,,,,,,CC9927,,
TXN000264,INVALID_COST_CENTER,HIGH,Cost center 'CC9020' not in master,,,,,,CC9020,,
TXN000265,INVALID_COST_CENTER,HIGH,Cost center 'CC9584' not in master,,,,,,CC9584,,
TXN000266,INVALID_COST_CENTER,HIGH,Cost center 'CC9598' not in master,,,,,,CC9598,,
TXN000267,INVALID_COST_CENTER,HIGH,Cost center 'CC9603' not in master,,,,,,CC9603,,
TXN000268,INVALID_COST_CENTER,HIGH,Cost center 'CC9732' not in master,,,,,,CC9732,,
TXN000269,INVALID_COST_CENTER,HIGH,Cost center 'CC9981' not in master,,,,,,CC9981,,
TXN000270,INVALID_COST_CENTER,HIGH,Cost center 'CC9880' not in master,,,,,,CC9880,,
TXN000271,INVALID_COST_CENTER,HIGH,Cost center 'CC9432' not in master,,,,,,CC9432,,
TXN000272,INVALID_COST_CENTER,HIGH,Cost center 'CC9656' not in master,,,,,,CC9656,,
TXN000273,INVALID_COST_CENTER,HIGH,Cost center 'CC9528' not in master,,,,,,CC9528,,
TXN000274,INVALID_COST_CENTER,HIGH,Cost center 'CC9086' not in master,,,,,,CC9086,,
TXN000275,INVALID_COST_CENTER,HIGH,Cost center 'CC9203' not in master,,,,,,CC9203,,
TXN000276,INVALID_COST_CENTER,HIGH,Cost center 'CC9538' not in master,,,,,,CC9538,,
TXN000277,INVALID_COST_CENTER,HIGH,Cost center 'CC9506' not in master,,,,,,CC9506,,
TXN000278,INVALID_COST_CENTER,HIGH,Cost center 'CC9149' not in master,,,,,,CC9149,,
TXN000279,INVALID_COST_CENTER,HIGH,Cost center 'CC9480' not in master,,,,,,CC9480,,
TXN000280,INVALID_COST_CENTER,HIGH,Cost center 'CC9053' not in master,,,,,,CC9053,,
TXN000281,INVALID_COST_CENTER,HIGH,Cost center 'CC9687' not in master,,,,,,CC9687,,
TXN000282,INVALID_COST_CENTER,HIGH,Cost center 'CC9091' not in master,,,,,,CC9091,,
TXN000283,INVALID_COST_CENTER,HIGH,Cost center 'CC9289' not in master,,,,,,CC9289,,
TXN000284,INVALID_COST_CENTER,HIGH,Cost center 'CC9152' not in master,,,,,,CC9152,,
TXN000285,INVALID_COST_CENTER,HIGH,Cost center 'CC9365' not in master,,,,,,CC9365,,
TXN000286,INVALID_COST_CENTER,HIGH,Cost center 'CC9279' not in master,,,,,,CC9279,,
TXN000287,INVALID_COST_CENTER,HIGH,Cost center 'CC9696' not in master,,,,,,CC9696,,
TXN000288,INVALID_COST_CENTER,HIGH,Cost center 'CC9978' not in master,,,,,,CC9978,,
TXN000289,INVALID_COST_CENTER,HIGH,Cost center 'CC9659' not in master,,,,,,CC9659,,
TXN000290,INVALID_COST_CENTER,HIGH,Cost center 'CC9886' not in master,,,,,,CC9886,,
TXN000291,INVALID_COST_CENTER,HIGH,Cost center 'CC9442' not in master,,,,,,CC9442,,
TXN000292,INVALID_COST_CENTER,HIGH,Cost center 'CC9433' not in master,,,,,,CC9433,,
TXN000293,INVALID_COST_CENTER,HIGH,Cost center 'CC9702' not in master,,,,,,CC9702,,
TXN000294,INVALID_COST_CENTER,HIGH,Cost center 'CC9254' not in master,,,,,,CC9254,,
TXN000295,INVALID_COST_CENTER,HIGH,Cost center 'CC9259' not in master,,,,,,CC9259,,
TXN000296,INVALID_COST_CENTER,HIGH,Cost center 'CC9426' not in master,,,,,,CC9426,,
TXN000377,UNMAPPED_VENDOR,HIGH,Vendor 'Unlisted Company' not found in alias map,,,,1539.46,,Unlisted Company,,
TXN000378,UNMAPPED_VENDOR,HIGH,Vendor 'Unknown Vendor LLC' not found in alias map,,,,2679.65,,Unknown Vendor LLC,,
TXN000379,UNMAPPED_VENDOR,HIGH,Vendor 'Unknown Vendor LLC' not found in alias map,,,,42983.84,,Unknown Vendor LLC,,
TXN000380,UNMAPPED_VENDOR,HIGH,Vendor 'New Vendor XYZ' not found in alias map,,,,9156.45,,New Vendor XYZ,,
TXN000381,UNMAPPED_VENDOR,HIGH,Vendor 'New Vendor XYZ' not found in alias map,,,,20875.03,,New Vendor XYZ,,
TXN000382,UNMAPPED_VENDOR,HIGH,Vendor 'New Vendor XYZ' not found in alias map,,,,8163.06,,New Vendor XYZ,,
TXN000383,UNMAPPED_VENDOR,HIGH,Vendor 'Unregistered Supplier' not found in alias map,,,,30032.9,,Unregistered Supplier,,
TXN000384,UNMAPPED_VENDOR,HIGH,Vendor 'New Vendor XYZ' not found in alias map,,,,7501.28,,New Vendor XYZ,,
TXN000385,UNMAPPED_VENDOR,HIGH,Vendor 'Mystery Corp' not found in alias map,,,,1796.08,,Mystery Corp,,
TXN000386,UNMAPPED_VENDOR,HIGH,Vendor 'Mystery Corp' not found in alias map,,,,6397.48,,Mystery Corp,,
TXN000387,UNMAPPED_VENDOR,HIGH,Vendor 'New Vendor XYZ' not found in alias map,,,,3583.58,,New Vendor XYZ,,
TXN000388,UNMAPPED_VENDOR,HIGH,Vendor 'Mystery Corp' not found in alias map,,,,31383.73,,Mystery Corp,,
TXN000389,UNMAPPED_VENDOR,HIGH,Vendor 'Mystery Corp' not found in alias map,,,,40903.16,,Mystery Corp,,
TXN000390,UNMAPPED_VENDOR,HIGH,Vendor 'Mystery Corp' not found in alias map,,,,2076.16,,Mystery Corp,,
TXN000391,UNMAPPED_VENDOR,HIGH,Vendor 'Mystery Corp' not found in alias map,,,,16110.28,,Mystery Corp,,
TXN000392,UNMAPPED_VENDOR,HIGH,Vendor 'Unlisted Company' not found in alias map,,,,2072.86,,Unlisted Company,,
TXN000393,UNMAPPED_VENDOR,HIGH,Vendor 'Unregistered Supplier' not found in alias map,,,,30537.73,,Unregistered Supplier,,
TXN000394,UNMAPPED_VENDOR,HIGH,Vendor 'New Vendor XYZ' not found in alias map,,,,23045.07,,New Vendor XYZ,,
TXN000395,UNMAPPED_VENDOR,HIGH,Vendor 'Mystery Corp' not found in alias map,,,,2790.54,,Mystery Corp,,
TXN000396,UNMAPPED_VENDOR,HIGH,Vendor 'New Vendor XYZ' not found in alias map,,,,6128.59,,New Vendor XYZ,,
TXN000397,UNMAPPED_VENDOR,HIGH,Vendor 'Unregistered Supplier' not found in alias map,,,,9341.2,,Unregistered Supplier,,
TXN000398,UNMAPPED_VENDOR,HIGH,Vendor 'Unknown Vendor LLC' not found in alias map,,,,3242.32,,Unknown Vendor LLC,,
TXN000399,UNMAPPED_VENDOR,HIGH,Vendor 'Mystery Corp' not found in alias map,,,,19238.17,,Mystery Corp,,
TXN000400,UNMAPPED_VENDOR,HIGH,Vendor 'Unregistered Supplier' not found in alias map,,,,43550.89,,Unregistered Supplier,,
TXN000401,UNMAPPED_VENDOR,HIGH,Vendor 'New Vendor XYZ' not found in alias map,,,,34238.57,,New Vendor XYZ,,
TXN000402,UNMAPPED_VENDOR,HIGH,Vendor 'Unregistered Supplier' not found in alias map,,,,20917.94,,Unregistered Supplier,,
TXN000403,UNMAPPED_VENDOR,HIGH,Vendor 'Unknown Vendor LLC' not found in alias map,,,,38788.32,,Unknown Vendor LLC,,
TXN000404,UNMAPPED_VENDOR,HIGH,Vendor 'Unknown Vendor LLC' not found in alias map,,,,39836.48,,Unknown Vendor LLC,,
TXN000405,UNMAPPED_VENDOR,HIGH,Vendor 'Unregistered Supplier' not found in alias map,,,,29325.69,,Unregistered Supplier,,
TXN000406,UNMAPPED_VENDOR,HIGH,Vendor 'New Vendor XYZ' not found in alias map,,,,11517.53,,New Vendor XYZ,,
TXN000407,UNMAPPED_VENDOR,HIGH,Vendor 'Mystery Corp' not found in alias map,,,,11453.92,,Mystery Corp,,
TXN000408,UNMAPPED_VENDOR,HIGH,Vendor 'Unregistered Supplier' not found in alias map,,,,12179.06,,Unregistered Supplier,,
TXN000409,UNMAPPED_VENDOR,HIGH,Vendor 'Unlisted Company' not found in alias map,,,,29488.0,,Unlisted Company,,
TXN000410,UNMAPPED_VENDOR,HIGH,Vendor 'New Vendor XYZ' not found in alias map,,,,8435.15,,New Vendor XYZ,,
TXN000411,UNMAPPED_VENDOR,HIGH,Vendor 'Unknown Vendor LLC' not found in alias map,,,,5698.2,,Unknown Vendor LLC,,
TXN000412,UNMAPPED_VENDOR,HIGH,Vendor 'Unknown Vendor LLC' not found in alias map,,,,4448.2,,Unknown Vendor LLC,,
TXN000413,UNMAPPED_VENDOR,HIGH,Vendor 'Unregistered Supplier' not found in alias map,,,,44975.09,,Unregistered Supplier,,
TXN000414,UNMAPPED_VENDOR,HIGH,Vendor 'New Vendor XYZ' not found in alias map,,,,1253.05,,New Vendor XYZ,,
TXN000415,UNMAPPED_VENDOR,HIGH,Vendor 'Unknown Vendor LLC' not found in alias map,,,,846.7,,Unknown Vendor LLC,,
TXN000416,UNMAPPED_VENDOR,HIGH,Vendor 'Unknown Vendor LLC' not found in alias map,,,,19313.44,,Unknown Vendor LLC,,
TXN000417,UNMAPPED_VENDOR,HIGH,Vendor 'Unlisted Company' not found in alias map,,,,5840.97,,Unlisted Company,,
TXN000418,UNMAPPED_VENDOR,HIGH,Vendor 'Mystery Corp' not found in alias map,,,,9602.67,,Mystery Corp,,
TXN000419,UNMAPPED_VENDOR,HIGH,Vendor 'New Vendor XYZ' not found in alias map,,,,29979.89,,New Vendor XYZ,,
TXN000420,UNMAPPED_VENDOR,HIGH,Vendor 'Unlisted Company' not found in alias map,,,,36399.29,,Unlisted Company,,
TXN000421,UNMAPPED_VENDOR,HIGH,Vendor 'Unlisted Company' not found in alias map,,,,5821.04,,Unlisted Company,,
TXN000422,UNMAPPED_VENDOR,HIGH,Vendor 'Unregistered Supplier' not found in alias map,,,,23436.84,,Unregistered Supplier,,
TXN000423,UNMAPPED_VENDOR,HIGH,Vendor 'Mystery Corp' not found in alias map,,,,6649.59,,Mystery Corp,,
TXN000424,UNMAPPED_VENDOR,HIGH,Vendor 'New Vendor XYZ' not found in alias map,,,,44153.31,,New Vendor XYZ,,
TXN000425,UNMAPPED_VENDOR,HIGH,Vendor 'Unregistered Supplier' not found in alias map,,,,44598.74,,Unregistered Supplier,,
TXN000426,UNMAPPED_VENDOR,HIGH,Vendor 'Unregistered Supplier' not found in alias map,,,,31579.78,,Unregistered Supplier,,
TXN000427,UNMAPPED_VENDOR,HIGH,Vendor 'Unlisted Company' not found in alias map,,,,19940.58,,Unlisted Company,,
TXN000428,UNMAPPED_VENDOR,HIGH,Vendor 'Unknown Vendor LLC' not found in alias map,,,,17007.36,,Unknown Vendor LLC,,
TXN000429,UNMAPPED_VENDOR,HIGH,Vendor 'Unregistered Supplier' not found in alias map,,,,43640.74,,Unregistered Supplier,,
TXN000430,UNMAPPED_VENDOR,HIGH,Vendor 'Unknown Vendor LLC' not found in alias map,,,,38933.82,,Unknown Vendor LLC,,
TXN000431,UNMAPPED_VENDOR,HIGH,Vendor 'Unlisted Company' not found in alias map,,,,1133.9,,Unlisted Company,,
TXN000432,UNMAPPED_VENDOR,HIGH,Vendor 'Mystery Corp' not found in alias map,,,,14702.78,,Mystery Corp,,
TXN000433,UNMAPPED_VENDOR,HIGH,Vendor 'Unlisted Company' not found in alias map,,,,33932.52,,Unlisted Company,,
TXN000434,UNMAPPED_VENDOR,HIGH,Vendor 'Mystery Corp' not found in alias map,,,,29403.56,,Mystery Corp,,
TXN000435,UNMAPPED_VENDOR,HIGH,Vendor 'New Vendor XYZ' not found in alias map,,,,11250.34,,New Vendor XYZ,,
TXN000436,UNMAPPED_VENDOR,HIGH,Vendor 'Unlisted Company' not found in alias map,,,,30988.07,,Unlisted Company,,
TXN000437,UNMAPPED_VENDOR,HIGH,Vendor 'Mystery Corp' not found in alias map,,,,12555.07,,Mystery Corp,,
TXN000438,UNMAPPED_VENDOR,HIGH,Vendor 'Mystery Corp' not found in alias map,,,,3268.06,,Mystery Corp,,
TXN000439,UNMAPPED_VENDOR,HIGH,Vendor 'Unregistered Supplier' not found in alias map,,,,17114.49,,Unregistered Supplier,,
TXN000440,UNMAPPED_VENDOR,HIGH,Vendor 'Unregistered Supplier' not found in alias map,,,,35035.39,,Unregistered Supplier,,
TXN000777,MISSING_FX_RATE,CRITICAL,No FX rate found for EUR in period 2026-02,,,,44147.4,,,EUR,2026-02
TXN000778,MISSING_FX_RATE,CRITICAL,No FX rate found for EUR in period 2026-02,,,,20764.73,,,EUR,2026-02
TXN000779,MISSING_FX_RATE,CRITICAL,No FX rate found for EUR in period 2026-02,,,,21500.53,,,EUR,2026-02
TXN000780,MISSING_FX_RATE,CRITICAL,No FX rate found for EUR in period 2025-05,,,,44380.68,,,EUR,2025-05
TXN000781,MISSING_FX_RATE,CRITICAL,No FX rate found for EUR in period 2025-04,,,,38836.76,,,EUR,2025-04
TXN000782,MISSING_FX_RATE,CRITICAL,No FX rate found for EUR in period 2026-02,,,,44092.21,,,EUR,2026-02
TXN000783,MISSING_FX_RATE,CRITICAL,No FX rate found for EUR in period 2025-08,,,,36240.64,,,EUR,2025-08
TXN000784,MISSING_FX_RATE,CRITICAL,No FX rate found for EUR in period 2026-01,,,,22535.71,,,EUR,2026-01
TXN000785,MISSING_FX_RATE,CRITICAL,No FX rate found for EUR in period 2026-01,,,,39580.63,,,EUR,2026-01
TXN000786,MISSING_FX_RATE,CRITICAL,No FX rate found for EUR in period 2026-01,,,,17375.43,,,EUR,2026-01
TXN000787,MISSING_FX_RATE,CRITICAL,No FX rate found for EUR in period 2026-02,,,,4453.76,,,EUR,2026-02
TXN000788,MISSING_FX_RATE,CRITICAL,No FX rate found for EUR in period 2025-07,,,,42094.66,,,EUR,2025-07
TXN000789,MISSING_FX_RATE,CRITICAL,No FX rate found for EUR in period 2026-02,,,,44880.65,,,EUR,2026-02
TXN000790,MISSING_FX_RATE,CRITICAL,No FX rate found for EUR in period 2026-02,,,,10851.37,,,EUR,2026-02
TXN000791,MISSING_FX_RATE,CRITICAL,No FX rate found for EUR in period 2025-12,,,,34085.86,,,EUR,2025-12
TXN000792,MISSING_FX_RATE,CRITICAL,No FX rate found for EUR in period 2025-07,,,,22121.89,,,EUR,2025-07
TXN000793,MISSING_FX_RATE,CRITICAL,No FX rate found for EUR in period 2025-01,,,,8544.74,,,EUR,2025-01
TXN000794,MISSING_FX_RATE,CRITICAL,No FX rate found for EUR in period 2026-02,,,,17382.07,,,EUR,2026-02
TXN000795,MISSING_FX_RATE,CRITICAL,No FX rate found for EUR in period 2026-01,,,,4529.42,,,EUR,2026-01
TXN000796,MISSING_FX_RATE,CRITICAL,No FX rate found for EUR in period 2025-12,,,,41601.62,,,EUR,2025-12
TXN000797,MISSING_FX_RATE,CRITICAL,No FX rate found for EUR in period 2026-01,,,,7101.21,,,EUR,2026-01
TXN000798,MISSING_FX_RATE,CRITICAL,No FX rate found for EUR in period 2026-02,,,,37077.62,,,EUR,2026-02
TXN000799,MISSING_FX_RATE,CRITICAL,No FX rate found for EUR in period 2026-02,,,,29867.04,,,EUR,2026-02
TXN000800,MISSING_FX_RATE,CRITICAL,No FX rate found for EUR in period 2025-02,,,,42993.74,,,EUR,2025-02
TXN000801,MISSING_FX_RATE,CRITICAL,No FX rate found for EUR in period 2025-09,,,,25008.27,,,EUR,2025-09
TXN000802,MISSING_FX_RATE,CRITICAL,No FX rate found for EUR in period 2025-01,,,,8383.08,,,EUR,2025-01
TXN000803,MISSING_FX_RATE,CRITICAL,No FX rate found for EUR in period 2026-01,,,,32648.47,,,EUR,2026-01
TXN000804,MISSING_FX_RATE,CRITICAL,No FX rate found for EUR in period 2026-02,,,,40580.17,,,EUR,2026-02
TXN000805,MISSING_FX_RATE,CRITICAL,No FX rate found for EUR in period 2026-02,,,,39223.05,,,EUR,2026-02
TXN000806,MISSING_FX_RATE,CRITICAL,No FX rate found for EUR in period 2025-12,,,,23360.32,,,EUR,2025-12
