transaction_id,rule_id,rule_name,severity,description,amount,vendor,account
TXN003297,EX001,Rule 1,MEDIUM,Rule 1,54358.11906,DHL Express,5900
TXN003301,EX001,Rule 1,MEDIUM,Rule 1,16055.23,Adobe,5900
TXN003302,EX001,Rule 1,MEDIUM,Rule 1,41739.67,Microsoft,5410
TXN003318,EX001,Rule 1,MEDIUM,Rule 1,40684.896,ServiceNow Inc,5800
TXN003319,EX001,Rule 1,MEDIUM,Rule 1,30580.5,Oracle,5520
TXN003324,EX001,Rule 1,MEDIUM,Rule 1,30724.81,PWC,5620
TXN003326,EX001,Rule 1,MEDIUM,Rule 1,58390.4219,DHL Express,5410
TXN003327,EX001,Rule 1,MEDIUM,Rule 1,32414.65208,BCG,5120
TXN003329,EX001,Rule 1,MEDIUM,Rule 1,24787.81,Workday,5400
TXN003331,EX001,Rule 1,MEDIUM,Rule 1,79889.37415,Accenture Pty,5410
TXN003335,EX001,Rule 1,MEDIUM,Rule 1,13076.66,Microsoft,5120
TXN003337,EX001,Rule 1,MEDIUM,Rule 1,36231.58293999999,Telstra Corp,5900
TXN003339,EX001,Rule 1,MEDIUM,Rule 1,77568.37609,Robert Half International,5520
TXN003340,EX001,Rule 1,MEDIUM,Rule 1,86445.81734000001,MSFT,5710
TXN003345,EX001,Rule 1,MEDIUM,Rule 1,17522.51,Regus Australia,5900
TXN003348,EX001,Rule 1,MEDIUM,Rule 1,17770.23,KPMG Australia,5210
TXN003351,EX001,Rule 1,MEDIUM,Rule 1,12870.46491,LinkedIn Corp,5100
TXN003353,EX001,Rule 1,MEDIUM,Rule 1,14674.694160000001,Microsoft,5410
TXN003356,EX001,Rule 1,MEDIUM,Rule 1,32685.712959999997,Salesforce,5600
TXN003359,EX001,Rule 1,MEDIUM,Rule 1,24127.9705,Accenture Pty,5500
TXN003362,EX001,Rule 1,MEDIUM,Rule 1,64646.14053,Robert Half International,5910
TXN003368,EX001,Rule 1,MEDIUM,Rule 1,411.02,Robert Half International,5810
TXN003372,EX001,Rule 1,MEDIUM,Rule 1,21129.1495,BCG,5410
TXN003374,EX001,Rule 1,MEDIUM,Rule 1,57584.546559999995,Deloitte Touche,5620
TXN003376,EX001,Rule 1,MEDIUM,Rule 1,49956.26072,Telstra Corp,5300
TXN003389,EX001,Rule 1,MEDIUM,Rule 1,9988.779250000001,EY Australia,5120
TXN003393,EX001,Rule 1,MEDIUM,Rule 1,17007.0745,GCP,5120
TXN003398,EX001,Rule 1,MEDIUM,Rule 1,28844.69,Optus Pty,5120
TXN003403,EX001,Rule 1,MEDIUM,Rule 1,17853.3728,Slack,5100
TXN003404,EX001,Rule 1,MEDIUM,Rule 1,448.64225,Microsoft,5510
TXN003405,EX001,Rule 1,MEDIUM,Rule 1,44424.14856,AWS,5700
TXN003406,EX001,Rule 1,MEDIUM,Rule 1,36537.72,Hays,5620
TXN003409,EX001,Rule 1,MEDIUM,Rule 1,44704.22,Salesforce,5010
TXN003415,EX001,Rule 1,MEDIUM,Rule 1,11756.18976,Adobe,5500
TXN003418,EX001,Rule 1,MEDIUM,Rule 1,39069.01003,Slack,5220
TXN003419,EX001,Rule 1,MEDIUM,Rule 1,52906.095,ServiceNow Inc,5000
TXN003420,EX001,Rule 1,MEDIUM,Rule 1,22977.8379,Deloitte Touche,5700
TXN003421,EX001,Rule 1,MEDIUM,Rule 1,87748.6501,Atlassian Pty,5310
TXN003423,EX001,Rule 1,MEDIUM,Rule 1,21810.11919,MSFT,5010
TXN003424,EX001,Rule 1,MEDIUM,Rule 1,22095.75,AusPost,5500
TXN003425,EX001,Rule 1,MEDIUM,Rule 1,47481.31725,SAP,5920
TXN003430,EX001,Rule 1,MEDIUM,Rule 1,44828.24775,Workday,5520
TXN003435,EX001,Rule 1,MEDIUM,Rule 1,15831.11236,WeWork Australia,5810
TXN003436,EX001,Rule 1,MEDIUM,Rule 1,23918.370375,MSFT,5910
TXN003442,EX001,Rule 1,MEDIUM,Rule 1,53362.6653,Regus Australia,5810
TXN003443,EX001,Rule 1,MEDIUM,Rule 1,29639.44,Salesforce,5220
TXN003444,EX001,Rule 1,MEDIUM,Rule 1,1265.3236299999999,KPMG Australia,5120
TXN003447,EX001,Rule 1,MEDIUM,Rule 1,16963.22016,Salesforce,5210
TXN003448,EX001,Rule 1,MEDIUM,Rule 1,10246.165860000001,ServiceNow Inc,5020
TXN003449,EX001,Rule 1,MEDIUM,Rule 1,18201.36663,Regus Australia,5220
TXN003450,EX001,Rule 1,MEDIUM,Rule 1,8482.087979999998,WeWork Australia,5120
TXN003459,EX001,Rule 1,MEDIUM,Rule 1,44702.1,SAP,5710
TXN003463,EX001,Rule 1,MEDIUM,Rule 1,37783.4248,DHL Express,5400
TXN003464,EX001,Rule 1,MEDIUM,Rule 1,18782.42,Workday,5010
TXN003466,EX001,Rule 1,MEDIUM,Rule 1,19865.78,Oracle,5320
TXN003467,EX001,Rule 1,MEDIUM,Rule 1,45958.523310000004,AusPost,5520
TXN003468,EX001,Rule 1,MEDIUM,Rule 1,38419.386300000006,Atlassian Pty,5910
TXN003471,EX001,Rule 1,MEDIUM,Rule 1,39533.771720000004,Workday,5500
TXN003472,EX001,Rule 1,MEDIUM,Rule 1,4044.27984,GCP,5000
TXN003474,EX001,Rule 1,MEDIUM,Rule 1,4859.353230000001,Hays,5420
TXN003479,EX001,Rule 1,MEDIUM,Rule 1,7599.441970000001,Optus Pty,5300
TXN003487,EX001,Rule 1,MEDIUM,Rule 1,1659.12503,Amazon,5700
TXN003491,EX001,Rule 1,MEDIUM,Rule 1,39373.07247000001,Optus Pty,5620
TXN003492,EX001,Rule 1,MEDIUM,Rule 1,26989.829270000002,MSFT,5900
TXN003494,EX001,Rule 1,MEDIUM,Rule 1,66023.20439999999,Robert Half International,5620
TXN003495,EX001,Rule 1,MEDIUM,Rule 1,31251.497800000005,Optus Pty,5510
TXN003498,EX001,Rule 1,MEDIUM,Rule 1,15538.85889,AWS,5310
TXN003499,EX001,Rule 1,MEDIUM,Rule 1,72112.31880000001,Adobe,5810
TXN003500,EX001,Rule 1,MEDIUM,Rule 1,14388.14752,Regus Australia,5120
TXN003506,EX001,Rule 1,MEDIUM,Rule 1,21224.78082,Hays,5700
TXN003507,EX001,Rule 1,MEDIUM,Rule 1,37305.247879999995,Google,5900
TXN003516,EX001,Rule 1,MEDIUM,Rule 1,10355.07279,ServiceNow Inc,5310
TXN003518,EX001,Rule 1,MEDIUM,Rule 1,25416.06064,Telstra Corp,5000
TXN003524,EX001,Rule 1,MEDIUM,Rule 1,39438.94072,Regus Australia,5320
TXN003526,EX001,Rule 1,MEDIUM,Rule 1,8946.60799,Atlassian Pty,5900
TXN003531,EX001,Rule 1,MEDIUM,Rule 1,3124.8915500000003,AWS,5110
TXN003534,EX001,Rule 1,MEDIUM,Rule 1,41033.53,GCP,5810
TXN003535,EX001,Rule 1,MEDIUM,Rule 1,60519.46875,Hays,5910
TXN003536,EX001,Rule 1,MEDIUM,Rule 1,41708.79867,Deloitte Touche,5710
TXN003539,EX001,Rule 1,MEDIUM,Rule 1,21874.53396,LinkedIn Corp,5710
TXN003540,EX001,Rule 1,MEDIUM,Rule 1,24954.5,MSFT,5000
TXN003541,EX001,Rule 1,MEDIUM,Rule 1,32595.66,EY Australia,5910
TXN003543,EX001,Rule 1,MEDIUM,Rule 1,2913.55,Optus Pty,5100
TXN003546,EX001,Rule 1,MEDIUM,Rule 1,48773.08114,Salesforce,5000
TXN003556,EX001,Rule 1,MEDIUM,Rule 1,35001.050405,Telstra Corp,5020
TXN003559,EX001,Rule 1,MEDIUM,Rule 1,26001.634319999997,Telstra Corp,5000
TXN003562,EX001,Rule 1,MEDIUM,Rule 1,36388.03,Workday,5620
TXN003567,EX001,Rule 1,MEDIUM,Rule 1,40014.83,Salesforce,5620
TXN003569,EX001,Rule 1,MEDIUM,Rule 1,10452.49356,DHL Express,5300
TXN003571,EX001,Rule 1,MEDIUM,Rule 1,17448.000905,GCP,5620
TXN003573,EX001,Rule 1,MEDIUM,Rule 1,7260.6712800000005,Hays,5000
TXN003574,EX001,Rule 1,MEDIUM,Rule 1,39502.9646,WeWork Australia,5620
TXN003576,EX001,Rule 1,MEDIUM,Rule 1,53705.39125,Zoom,5420
TXN003578,EX001,Rule 1,MEDIUM,Rule 1,30220.2235,Optus Pty,5610
TXN003581,EX001,Rule 1,MEDIUM,Rule 1,43398.8234,Microsoft,5900
TXN003586,EX001,Rule 1,MEDIUM,Rule 1,62158.37474999999,Optus Pty,5700
TXN003587,EX001,Rule 1,MEDIUM,Rule 1,36465.40134,Zoom,5700
TXN003588,EX001,Rule 1,MEDIUM,Rule 1,57573.13956,Amazon,5300
TXN003591,EX001,Rule 1,MEDIUM,Rule 1,58305.1771,Zoom,5020
TXN003594,EX001,Rule 1,MEDIUM,Rule 1,28217.89486,Microsoft,5020
TXN003596,EX001,Rule 1,MEDIUM,Rule 1,60352.195139999996,Zoom,5300
TXN003602,EX001,Rule 1,MEDIUM,Rule 1,72601.58837000001,KPMG Australia,5900
TXN003608,EX001,Rule 1,MEDIUM,Rule 1,34300.5685,DHL Express,5100
TXN003610,EX001,Rule 1,MEDIUM,Rule 1,5968.458600000001,EY Australia,5400
TXN003613,EX001,Rule 1,MEDIUM,Rule 1,41114.30708,Federal Express,5110
TXN003616,EX001,Rule 1,MEDIUM,Rule 1,18121.25247,Deloitte Touche,5000
TXN003617,EX001,Rule 1,MEDIUM,Rule 1,16253.815999999999,Robert Half International,5310
TXN003618,EX001,Rule 1,MEDIUM,Rule 1,67666.24113,Telstra Corp,5200
TXN003632,EX001,Rule 1,MEDIUM,Rule 1,42807.39904,Zoom,5100
TXN003634,EX001,Rule 1,MEDIUM,Rule 1,35767.80025,SAP,5500
TXN003639,EX001,Rule 1,MEDIUM,Rule 1,55647.32859999999,Adobe,5810
TXN003640,EX001,Rule 1,MEDIUM,Rule 1,28326.32735,Optus Pty,5010
TXN003642,EX001,Rule 1,MEDIUM,Rule 1,9674.67204,Zoom,5010
TXN003644,EX001,Rule 1,MEDIUM,Rule 1,33171.1737,Slack,5320
TXN003645,EX001,Rule 1,MEDIUM,Rule 1,5810.5520799999995,KPMG Australia,5310
TXN003647,EX001,Rule 1,MEDIUM,Rule 1,27818.76675,DHL Express,5900
TXN003648,EX001,Rule 1,MEDIUM,Rule 1,19672.75329,SAP,5500
TXN003653,EX001,Rule 1,MEDIUM,Rule 1,34539.3285,Adobe,5300
TXN003654,EX001,Rule 1,MEDIUM,Rule 1,27363.49,McKinsey,5020
TXN003657,EX001,Rule 1,MEDIUM,Rule 1,31071.21144,WeWork Australia,5520
TXN003658,EX001,Rule 1,MEDIUM,Rule 1,52472.55948,EY Australia,5810
TXN003660,EX001,Rule 1,MEDIUM,Rule 1,43256.22,Salesforce,5510
TXN003671,EX001,Rule 1,MEDIUM,Rule 1,12512.823249999998,Amazon,5000
TXN003679,EX001,Rule 1,MEDIUM,Rule 1,839.89,Adobe,5610
TXN003692,EX001,Rule 1,MEDIUM,Rule 1,77305.33200000001,GCP,5810
TXN003693,EX001,Rule 1,MEDIUM,Rule 1,35202.465449999996,AWS,5600
TXN003694,EX001,Rule 1,MEDIUM,Rule 1,34051.56555,GCP,5900
TXN003697,EX001,Rule 1,MEDIUM,Rule 1,18826.09,AWS,5400
TXN003700,EX001,Rule 1,MEDIUM,Rule 1,21416.515695,Google,5110
TXN003702,EX001,Rule 1,MEDIUM,Rule 1,42365.26,Deloitte Touche,5210
TXN003703,EX001,Rule 1,MEDIUM,Rule 1,21755.058805,Hays,5710
TXN003705,EX001,Rule 1,MEDIUM,Rule 1,61959.46151,ServiceNow Inc,5610
TXN003706,EX001,Rule 1,MEDIUM,Rule 1,44938.8,Optus Pty,5500
TXN003709,EX001,Rule 1,MEDIUM,Rule 1,18577.5744,Hays,5610
TXN003712,EX001,Rule 1,MEDIUM,Rule 1,8044.45492,AusPost,5110
TXN003713,EX001,Rule 1,MEDIUM,Rule 1,11386.10718,GCP,5700
TXN003720,EX001,Rule 1,MEDIUM,Rule 1,23399.24925,Federal Express,5210
TXN003724,EX001,Rule 1,MEDIUM,Rule 1,26250.916589999997,MSFT,5810
TXN003725,EX001,Rule 1,MEDIUM,Rule 1,59297.01725,WeWork Australia,5520
TXN003729,EX001,Rule 1,MEDIUM,Rule 1,40753.82816999999,Telstra Corp,5320
TXN003737,EX001,Rule 1,MEDIUM,Rule 1,55131.263880000006,ServiceNow Inc,5100
TXN003744,EX001,Rule 1,MEDIUM,Rule 1,27365.71855,Adobe,5320
TXN003747,EX001,Rule 1,MEDIUM,Rule 1,49216.25767,Adobe,5800
TXN003750,EX001,Rule 1,MEDIUM,Rule 1,10892.2688,BCG,5810
TXN003753,EX001,Rule 1,MEDIUM,Rule 1,16869.011459999998,AusPost,5620
TXN003757,EX001,Rule 1,MEDIUM,Rule 1,35426.233360000006,Telstra Corp,5620
TXN003761,EX001,Rule 1,MEDIUM,Rule 1,61326.18294,MSFT,5620
TXN003765,EX001,Rule 1,MEDIUM,Rule 1,28213.858160000003,Salesforce,5020
TXN003767,EX001,Rule 1,MEDIUM,Rule 1,1727.4154,DHL Express,5520
TXN003768,EX001,Rule 1,MEDIUM,Rule 1,39241.72,Slack,5320
TXN003770,EX001,Rule 1,MEDIUM,Rule 1,30763.62915,KPMG Australia,5400
TXN003774,EX001,Rule 1,MEDIUM,Rule 1,36586.64792,McKinsey,5710
TXN003778,EX001,Rule 1,MEDIUM,Rule 1,82012.71392,Federal Express,5420
TXN003786,EX001,Rule 1,MEDIUM,Rule 1,27373.10889,McKinsey,5310
TXN003791,EX001,Rule 1,MEDIUM,Rule 1,7107.3324,Robert Half International,5800
TXN003793,EX001,Rule 1,MEDIUM,Rule 1,21634.1622,GCP,5510
TXN003796,EX001,Rule 1,MEDIUM,Rule 1,67295.7747,Slack,5320
TXN003808,EX001,Rule 1,MEDIUM,Rule 1,21439.401800000003,BCG,5810
TXN003809,EX001,Rule 1,MEDIUM,Rule 1,32070.315720000002,Workday,5310
TXN003817,EX001,Rule 1,MEDIUM,Rule 1,80640.22932000001,Google,5100
TXN003828,EX001,Rule 1,MEDIUM,Rule 1,65794.2944,KPMG Australia,5900
TXN003832,EX001,Rule 1,MEDIUM,Rule 1,40834.351030000005,Regus Australia,5420
TXN003836,EX001,Rule 1,MEDIUM,Rule 1,61436.60982,EY Australia,5410
TXN003839,EX001,Rule 1,MEDIUM,Rule 1,41038.81192,Oracle,5110
TXN003841,EX001,Rule 1,MEDIUM,Rule 1,20719.5252,Zoom,5410
TXN003842,EX001,Rule 1,MEDIUM,Rule 1,17640.72858,MSFT,5020
TXN003844,EX001,Rule 1,MEDIUM,Rule 1,23840.83722,DHL Express,5510
TXN003849,EX001,Rule 1,MEDIUM,Rule 1,37778.239499999996,Optus Pty,5010
TXN003850,EX001,Rule 1,MEDIUM,Rule 1,10496.3168,Slack,5120
TXN003851,EX001,Rule 1,MEDIUM,Rule 1,27673.6,PWC,5320
TXN003855,EX001,Rule 1,MEDIUM,Rule 1,30306.534915,ServiceNow Inc,5810
TXN003870,EX001,Rule 1,MEDIUM,Rule 1,16821.735345,Microsoft,5510
TXN003875,EX001,Rule 1,MEDIUM,Rule 1,31387.561349999996,Amazon,5600
TXN003876,EX001,Rule 1,MEDIUM,Rule 1,5971.55,Salesforce,5020
TXN003879,EX001,Rule 1,MEDIUM,Rule 1,38557.672230000004,Microsoft,5400
TXN003885,EX001,Rule 1,MEDIUM,Rule 1,61451.80922999999,Slack,5220
TXN003887,EX001,Rule 1,MEDIUM,Rule 1,29655.9,SAP,5810
TXN003888,EX001,Rule 1,MEDIUM,Rule 1,44335.4602,Adobe,5420
TXN003892,EX001,Rule 1,MEDIUM,Rule 1,11153.47139,MSFT,5500
TXN003893,EX001,Rule 1,MEDIUM,Rule 1,3359.6384949999997,BCG,5310
TXN003895,EX001,Rule 1,MEDIUM,Rule 1,60652.882979999995,Accenture Pty,5310
TXN003896,EX001,Rule 1,MEDIUM,Rule 1,41632.94212,Federal Express,5410
TXN003897,EX001,Rule 1,MEDIUM,Rule 1,18443.533,Google,5800
TXN003899,EX001,Rule 1,MEDIUM,Rule 1,26318.725649999997,Hays,5520
TXN003901,EX001,Rule 1,MEDIUM,Rule 1,81492.33352,Microsoft,5200
TXN003906,EX001,Rule 1,MEDIUM,Rule 1,52798.77875,LinkedIn Corp,5920
TXN003908,EX001,Rule 1,MEDIUM,Rule 1,41267.13,Accenture Pty,5020
TXN003912,EX001,Rule 1,MEDIUM,Rule 1,4371.87939,Regus Australia,5320
TXN003913,EX001,Rule 1,MEDIUM,Rule 1,5638.6599400000005,MSFT,5320
TXN003914,EX001,Rule 1,MEDIUM,Rule 1,5198.74025,Deloitte Touche,5900
TXN003917,EX001,Rule 1,MEDIUM,Rule 1,66759.9821,Telstra Corp,5410
TXN003918,EX001,Rule 1,MEDIUM,Rule 1,1846.43,Microsoft,5100
TXN003919,EX001,Rule 1,MEDIUM,Rule 1,52620.0752,GCP,5100
TXN003920,EX001,Rule 1,MEDIUM,Rule 1,43147.007999999994,AusPost,5110
TXN003922,EX001,Rule 1,MEDIUM,Rule 1,9441.63,WeWork Australia,5700
TXN003923,EX001,Rule 1,MEDIUM,Rule 1,53868.85168000001,PWC,5310
TXN003924,EX001,Rule 1,MEDIUM,Rule 1,25583.99,Optus Pty,5010
TXN003932,EX001,Rule 1,MEDIUM,Rule 1,28779.833005,DHL Express,5200
TXN003934,EX001,Rule 1,MEDIUM,Rule 1,67180.9721,Optus Pty,5400
TXN003936,EX001,Rule 1,MEDIUM,Rule 1,5296.1469050000005,Atlassian Pty,5010
TXN003939,EX001,Rule 1,MEDIUM,Rule 1,1188.2254400000002,Slack,5920
TXN003945,EX001,Rule 1,MEDIUM,Rule 1,2585.24154,Hays,5420
TXN003946,EX001,Rule 1,MEDIUM,Rule 1,18716.67564,AusPost,5310
TXN003947,EX001,Rule 1,MEDIUM,Rule 1,42071.0985,Robert Half International,5610
TXN003948,EX001,Rule 1,MEDIUM,Rule 1,44113.96474999999,Amazon,5200
TXN003952,EX001,Rule 1,MEDIUM,Rule 1,366.45476,Federal Express,5500
TXN003955,EX001,Rule 1,MEDIUM,Rule 1,31997.078669999995,EY Australia,5910
TXN003957,EX001,Rule 1,MEDIUM,Rule 1,479.49326999999994,AusPost,5610
TXN003960,EX001,Rule 1,MEDIUM,Rule 1,40705.142400000004,KPMG Australia,5900
TXN003967,EX001,Rule 1,MEDIUM,Rule 1,26835.796019999998,Adobe,5420
TXN003968,EX001,Rule 1,MEDIUM,Rule 1,29935.87885,Robert Half International,5220
TXN003970,EX001,Rule 1,MEDIUM,Rule 1,10036.68004,AWS,5200
TXN003972,EX001,Rule 1,MEDIUM,Rule 1,58218.58524,KPMG Australia,5920
TXN003973,EX001,Rule 1,MEDIUM,Rule 1,31988.299720000003,PWC,5710
TXN003974,EX001,Rule 1,MEDIUM,Rule 1,42505.52,BCG,5220
TXN003977,EX001,Rule 1,MEDIUM,Rule 1,36269.746380000004,PWC,5410
TXN003978,EX001,Rule 1,MEDIUM,Rule 1,42301.59,Oracle,5810
TXN003980,EX001,Rule 1,MEDIUM,Rule 1,35328.14,AWS,5120
TXN003981,EX001,Rule 1,MEDIUM,Rule 1,71980.51485,DHL Express,5900
TXN003983,EX001,Rule 1,MEDIUM,Rule 1,666.8,WeWork Australia,5800
TXN003984,EX001,Rule 1,MEDIUM,Rule 1,31723.27,Workday,5120
TXN003986,EX001,Rule 1,MEDIUM,Rule 1,46363.489700000006,Optus Pty,5020
TXN003989,EX001,Rule 1,MEDIUM,Rule 1,24101.45,Salesforce,5510
TXN003990,EX001,Rule 1,MEDIUM,Rule 1,20839.92408,Zoom,5320
TXN003993,EX001,Rule 1,MEDIUM,Rule 1,57903.04596,Regus Australia,5100
TXN004005,EX001,Rule 1,MEDIUM,Rule 1,55653.96342000001,Google,5200
TXN004007,EX001,Rule 1,MEDIUM,Rule 1,58642.981550000004,MSFT,5500
TXN004009,EX001,Rule 1,MEDIUM,Rule 1,61129.823249999994,Workday,5120
TXN004013,EX001,Rule 1,MEDIUM,Rule 1,16821.735345,Microsoft,5510
TXN004031,EX001,Rule 1,MEDIUM,Rule 1,61451.80922999999,Slack,5220
TXN004039,EX001,Rule 1,MEDIUM,Rule 1,14116.54,Optus Pty,5520
TXN004043,EX001,Rule 1,MEDIUM,Rule 1,66263.61065,AusPost,5920
TXN004057,EX001,Rule 1,MEDIUM,Rule 1,10197.45342,ServiceNow Inc,5520
TXN004059,EX001,Rule 1,MEDIUM,Rule 1,31762.02,BCG,5300
TXN004063,EX001,Rule 1,MEDIUM,Rule 1,51954.28140000001,LinkedIn Corp,5710
TXN004069,EX001,Rule 1,MEDIUM,Rule 1,20633.175209999998,EY Australia,5610
TXN004073,EX001,Rule 1,MEDIUM,Rule 1,71980.51485,DHL Express,5900
TXN004081,EX001,Rule 1,MEDIUM,Rule 1,20839.92408,Zoom,5320
TXN004085,EX001,Rule 1,MEDIUM,Rule 1,62748.853,Robert Half International,5520
TXN004089,EX001,Rule 1,MEDIUM,Rule 1,82861.85157999999,Seek Limited,5310
TXN004091,EX001,Rule 1,MEDIUM,Rule 1,18716.67564,AusPost,5310
TXN004105,EX001,Rule 1,MEDIUM,Rule 1,66153.14275,Seek Limited,5700
TXN004107,EX001,Rule 1,MEDIUM,Rule 1,61975.081589999994,Google,5900
TXN004119,EX001,Rule 1,MEDIUM,Rule 1,34300.5685,DHL Express,5100
TXN004123,EX001,Rule 1,MEDIUM,Rule 1,38996.81,Microsoft,5610
TXN004145,EX001,Rule 1,MEDIUM,Rule 1,13626.00498,Seek Limited,5920
TXN004153,EX001,Rule 1,MEDIUM,Rule 1,373.84384,Federal Express,5000
TXN000001,EX002,Rule 2,MEDIUM,Rule 2,6049.77,Adobe,5620
TXN000002,EX002,Rule 2,MEDIUM,Rule 2,25676.59068,Federal Express,5610
TXN000003,EX002,Rule 2,MEDIUM,Rule 2,31735.11,McKinsey,5620
TXN000004,EX002,Rule 2,MEDIUM,Rule 2,13217.20558,WeWork Australia,5500
TXN000005,EX002,Rule 2,MEDIUM,Rule 2,10190.12334,Hays,5020
TXN000006,EX002,Rule 2,MEDIUM,Rule 2,38560.86,Optus Pty,5900
TXN000007,EX002,Rule 2,MEDIUM,Rule 2,35651.07,AWS,5010
TXN000008,EX002,Rule 2,MEDIUM,Rule 2,23571.593795,LinkedIn Corp,5920
TXN000009,EX002,Rule 2,MEDIUM,Rule 2,22938.226990000003,WeWork Australia,5310
TXN000010,EX002,Rule 2,MEDIUM,Rule 2,8398.18629,SAP,5220
TXN000011,EX002,Rule 2,MEDIUM,Rule 2,40344.7876,Atlassian Pty,5620
TXN000012,EX002,Rule 2,MEDIUM,Rule 2,50171.295249999996,Oracle,5810
TXN000013,EX002,Rule 2,MEDIUM,Rule 2,19043.341640000002,BCG,5400
TXN000014,EX002,Rule 2,MEDIUM,Rule 2,14521.5686,Workday,5620
TXN000015,EX002,Rule 2,MEDIUM,Rule 2,51406.476,WeWork Australia,5810
TXN000016,EX002,Rule 2,MEDIUM,Rule 2,12965.457690000001,Amazon,5100
TXN000017,EX002,Rule 2,MEDIUM,Rule 2,8643.87394,MSFT,5910
TXN000018,EX002,Rule 2,MEDIUM,Rule 2,29137.176805000003,Accenture Pty,5400
TXN000019,EX002,Rule 2,MEDIUM,Rule 2,62277.073319999996,Optus Pty,5610
TXN000020,EX002,Rule 2,MEDIUM,Rule 2,17036.2,Oracle,5120
TXN000021,EX002,Rule 2,MEDIUM,Rule 2,2891.11491,LinkedIn Corp,5310
TXN000022,EX002,Rule 2,MEDIUM,Rule 2,65765.98125,McKinsey,5900
TXN000023,EX002,Rule 2,MEDIUM,Rule 2,13947.27748,Workday,5210
TXN000024,EX002,Rule 2,MEDIUM,Rule 2,21314.900340000004,WeWork Australia,5700
TXN000025,EX002,Rule 2,MEDIUM,Rule 2,41018.98,KPMG Australia,5800
TXN000026,EX002,Rule 2,MEDIUM,Rule 2,7616.03,Google,5510
TXN000027,EX002,Rule 2,MEDIUM,Rule 2,33635.4,Telstra Corp,5520
TXN000028,EX002,Rule 2,MEDIUM,Rule 2,25915.81,Deloitte Touche,5900
TXN000029,EX002,Rule 2,MEDIUM,Rule 2,28899.88,Atlassian Pty,5700
TXN000030,EX002,Rule 2,MEDIUM,Rule 2,12740.13,EY Australia,5900
TXN000031,EX002,Rule 2,MEDIUM,Rule 2,40336.563004999996,DHL Express,5800
TXN000032,EX002,Rule 2,MEDIUM,Rule 2,47394.880410000005,AWS,5010
TXN000033,EX002,Rule 2,MEDIUM,Rule 2,8225.133,ServiceNow Inc,5120
TXN000034,EX002,Rule 2,MEDIUM,Rule 2,4202.658280000001,Salesforce,5700
TXN000035,EX002,Rule 2,MEDIUM,Rule 2,29017.5567,Hays,5310
TXN000036,EX002,Rule 2,MEDIUM,Rule 2,10372.5318,AWS,5120
TXN000037,EX002,Rule 2,MEDIUM,Rule 2,48645.837360000005,EY Australia,5320
TXN000038,EX002,Rule 2,MEDIUM,Rule 2,38246.47,Salesforce,5800
TXN000039,EX002,Rule 2,MEDIUM,Rule 2,61111.21265,DHL Express,5320
TXN000040,EX002,Rule 2,MEDIUM,Rule 2,30726.4678,Adobe,5920
TXN000041,EX002,Rule 2,MEDIUM,Rule 2,15552.88048,Salesforce,5210
TXN000042,EX002,Rule 2,MEDIUM,Rule 2,31697.76,McKinsey,5010
TXN000043,EX002,Rule 2,MEDIUM,Rule 2,35556.332429999995,Federal Express,5220
TXN000044,EX002,Rule 2,MEDIUM,Rule 2,23202.9,ServiceNow Inc,5120
TXN000045,EX002,Rule 2,MEDIUM,Rule 2,21720.1,BCG,5410
TXN000046,EX002,Rule 2,MEDIUM,Rule 2,43258.71425,Adobe,5110
TXN000047,EX002,Rule 2,MEDIUM,Rule 2,39668.79685,Amazon,5600
TXN000048,EX002,Rule 2,MEDIUM,Rule 2,7123.258449999999,Oracle,5110
TXN000049,EX002,Rule 2,MEDIUM,Rule 2,72560.4555,SAP,5000
TXN000050,EX002,Rule 2,MEDIUM,Rule 2,40373.91,Slack,5500
TXN000051,EX002,Rule 2,MEDIUM,Rule 2,11959.911950000002,GCP,5320
TXN000052,EX002,Rule 2,MEDIUM,Rule 2,26051.62,AWS,5200
TXN000053,EX002,Rule 2,MEDIUM,Rule 2,11027.890000000001,Telstra Corp,5110
TXN000054,EX002,Rule 2,MEDIUM,Rule 2,41370.1386,Seek Limited,5320
TXN000055,EX002,Rule 2,MEDIUM,Rule 2,69374.2784,Robert Half International,5200
TXN000056,EX002,Rule 2,MEDIUM,Rule 2,25544.512499999997,Deloitte Touche,5020
TXN000057,EX002,Rule 2,MEDIUM,Rule 2,1136.8213,Hays,5620
TXN000058,EX002,Rule 2,MEDIUM,Rule 2,10061.951360000001,Microsoft,5120
TXN000059,EX002,Rule 2,MEDIUM,Rule 2,33187.96,SAP,5600
TXN000060,EX002,Rule 2,MEDIUM,Rule 2,7429.78251,AWS,5400
TXN000061,EX002,Rule 2,MEDIUM,Rule 2,85212.7444,Deloitte Touche,5910
TXN000062,EX002,Rule 2,MEDIUM,Rule 2,17282.03,Deloitte Touche,5100
TXN000063,EX002,Rule 2,MEDIUM,Rule 2,18011.99,KPMG Australia,5210
TXN000064,EX002,Rule 2,MEDIUM,Rule 2,34320.23175,Oracle,5220
TXN000065,EX002,Rule 2,MEDIUM,Rule 2,5482.54,Zoom,5320
TXN000066,EX002,Rule 2,MEDIUM,Rule 2,79032.1262,McKinsey,5320
TXN000067,EX002,Rule 2,MEDIUM,Rule 2,42182.19435,MSFT,5110
TXN000068,EX002,Rule 2,MEDIUM,Rule 2,30367.23,AWS,5710
